"title","stars","text","publishedAtDate","likesCount","name","reviewerNumberOfReviews","isLocalGuide","responseFromOwnerDate","responseFromOwnerText","originalLanguage","publishAt","rating","reviewContext/Layanan","reviewContext/Positif","reviewId","reviewImageUrls/0","reviewImageUrls/1","reviewImageUrls/2","reviewImageUrls/3","reviewImageUrls/4","reviewImageUrls/5","reviewImageUrls/6","reviewImageUrls/7","reviewImageUrls/8","reviewImageUrls/9","reviewImageUrls/10","reviewImageUrls/11","reviewImageUrls/12","reviewImageUrls/13","reviewImageUrls/14","reviewImageUrls/15","reviewImageUrls/16","reviewImageUrls/17","reviewImageUrls/18","reviewImageUrls/19","reviewImageUrls/20","reviewImageUrls/21","reviewOrigin","reviewUrl","reviewerId","reviewerPhotoUrl","reviewerUrl","textTranslated","translatedLanguage","visitedIn"
"Bengkel Motor Mandiri","5",,"2025-01-24T08:12:01.491Z","0","Ririe Aiko","44","true",,,,"setahun lalu",,,,"ChdDSUhNMG9nS0VJQ0FnSURfenFQOWhRRRAB",,,,,,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURfenFQOWhRRRAB!2m1!1s0x0:0xe625d0108e35cd1a!3m1!1s2@1:CIHM0ogKEICAgID_zqP9hQE%7C%7C?hl=id","111795509608245789672","https://lh3.googleusercontent.com/a-/ALV-UjVynO8GX9qwp_bPGX1lS3LKIYeudb5uEkXDM7Gf4uKbb_6qitry=s1920-c-rp-mo-ba12-br100","https://www.google.com/maps/contrib/111795509608245789672?hl=id",,,
"Toko Aki Priangan Battery III","5","Ganti aki satset cepat, diberi saran yang terbaik, bapak & akang yg ganti akinya baik,
Fast respon balas chat wa, bisa di panggil ke rumah sekitaran daerah Bandung & Cimahi
Mantap!","2025-12-01T07:51:50.558Z","0","Adi Pradono","2","false","2025-12-01T10:02:26.000Z","Terima kasih🙏","id","6 bulan lalu",,,,"Ci9DQUlRQUNvZENodHljRjlvT25SQ05WcGphVTB6WlhaRVNFSk9kVlZSWDBsbWMzYxAB",,,,,,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT25SQ05WcGphVTB6WlhaRVNFSk9kVlZSWDBsbWMzYxAB!2m1!1s0x0:0x6449c43ef082162f!3m1!1s2@1:CAIQACodChtycF9oOnRCNVpjaU0zZXZESEJOdVVRX0lmc3c%7C%7C?hl=id","105890036224173023158","https://lh3.googleusercontent.com/a-/ALV-UjU8tPmGmy6D87lLbxPm8uIkpL9w1YmBeuOsnokJg1WqvQJGkdg=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/105890036224173023158?hl=id",,,
"Toko Aki Priangan Battery III","5","mantul, rekomen bgt, ditelpon pun detail ramah, cepat tanggap, sat set.. beres.. gak sampe sejam dari suami saya telpon, sampai terpasang accu baru di rumah. nuhun","2026-02-14T02:36:23.326Z","0","nina meilina","1","false","2026-02-15T02:22:09.000Z","Terima kasih, semoga awet dan berkah selalu","id","4 bulan lalu",,,,"Ci9DQUlRQUNvZENodHljRjlvT25aS2NtODVNekZNWVhGcmRqaHJOMDFJVEdJNWJIYxAB",,,,,,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT25aS2NtODVNekZNWVhGcmRqaHJOMDFJVEdJNWJIYxAB!2m1!1s0x0:0x6449c43ef082162f!3m1!1s2@1:CAIQACodChtycF9oOnZKcm85MzFMYXFrdjhrN01ITGI5bHc%7C%7C?hl=id","114890574278644802019","https://lh3.googleusercontent.com/a/ACg8ocIE_QsqWVq-os4cT2YdzrLNb0VqGhoAN_rgmzQq7UNBs_SPBQ=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/114890574278644802019?hl=id",,,
"Toko Aki Priangan Battery III","5","Saya lagi luar kota, nginap di bandung. Eh pagi pagi mobil ga bisa di stater.

Telpon sana sini, banyak toko aki lain blm buka.

Tapi toko ini sudah buka pukul 07.00 di weekend.

ga pake lama, telpon, nego harga, diantar dan dipasang ditempat. Thx gan..

Respon cepat, harga kompetitif..","2024-05-11T02:18:12.365Z","1","dimas nugy","252","true","2024-05-13T11:00:36.000Z","Terimakasih, semoga berkah ","id","2 tahun lalu",,,,"ChRDSUhNMG9nS0VJQ0FnSUNUaEs0aBAB","https://lh3.googleusercontent.com/grass-cs/ANxoTn0nhm3-u6a0OdiQqRmpyuLRSKIDIlpqAmpwOdVA1jgNkz__soiXFl1VmqngMzv8E2feoL3ClPBUMI4ph_ezmhtmccZgd5_IGzV2K8URHpQxsCX5yB5-hQ2FOIqd9VXmxEf3PqUYbQ=k-no",,,,,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChRDSUhNMG9nS0VJQ0FnSUNUaEs0aBAB!2m1!1s0x0:0x6449c43ef082162f!3m1!1s2@1:CIHM0ogKEICAgICThK4h%7C%7C?hl=id","106140996887168061615","https://lh3.googleusercontent.com/a-/ALV-UjWqzUmhNtiiXUWUG2K1ikMc0LqV80V_AD9nBPinfUl7V3KWP9A=s1920-c-rp-mo-ba12-br100","https://www.google.com/maps/contrib/106140996887168061615?hl=id",,,
"Toko Aki Priangan Battery III","5","Pelayanan luarbiasa ramah. Kereeeen
Rekomen pokonya, kalo ada perlu aki kesini aja.","2025-07-31T07:52:45.799Z","0","Gening Sugesty","2","false","2025-07-31T09:49:13.000Z","Terima kasih ulasannya 🙏🙏🙏","id","10 bulan lalu",,,,"Ci9DQUlRQUNvZENodHljRjlvT2toRU1scHRhMG81VHpkaGJqRXpUa0ZTWXpOcmVIYxAB","https://lh3.googleusercontent.com/grass-cs/ANxoTn34Bc4A4UoSbsG8X0VnRyUnprP_ZYeIs8vdfH9EhsYgY8ThXQXWJay9oNjoqW9SLI5vAuQjbybkx5TcVhC5Kbw3JpqnFyTyFwZe12PVpVHqGMGb0MMoeHvJ1pIEgcFwWMe9s4fWTSgyxUU=k-no",,,,,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2toRU1scHRhMG81VHpkaGJqRXpUa0ZTWXpOcmVIYxAB!2m1!1s0x0:0x6449c43ef082162f!3m1!1s2@1:CAIQACodChtycF9oOkhEMlpta0o5TzdhbjEzTkFSYzNreHc%7C%7C?hl=id","117824991793858125988","https://lh3.googleusercontent.com/a/ACg8ocIB9H8DcEcqB_9FF7t9YFtozEm5KnvOdvGFP3K3ukSFcTl29A=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/117824991793858125988?hl=id",,,
"Toko Aki Priangan Battery III","5","Terimakasih Sudah memenuhi Panggilan. Ceritanya mobil saya mogok di PVJ di cek ternyata AKI nya CC tinggal 2% akhirnya di ganti. Pokoknya ramah responsif dan handal. Terimakasih saya di ajarin liat kualitas AKI mirip2 kaya saya lagi periksa Circle Count Batre iPhone 🙏😅","2022-05-24T15:17:21.573Z","0","Ahmad Zulfa Styabudi","10","false","2022-05-24T17:01:09.000Z","Terima kasih 🙏","id","4 tahun lalu",,,,"ChZDSUhNMG9nS0VJQ0FnSUQyczYzdFVnEAE","https://lh3.googleusercontent.com/grass-cs/ANxoTn21F7qyZXBtf7UkJlnJMBGYWZFvwHv8W7LDbsTsFsuo2uQYLum0CrVwG8cdnT3dFmLMePmStDgsmAnnKAqEaDhga_gO7U-dyRUhQiSNgV5He1cD98Yyn7f08Y8yphyqn1YTo1Ke=k-no",,,,,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUQyczYzdFVnEAE!2m1!1s0x0:0x6449c43ef082162f!3m1!1s2@1:CIHM0ogKEICAgID2s63tUg%7C%7C?hl=id","114705434697359262994","https://lh3.googleusercontent.com/a-/ALV-UjWXaT_6fA9YrVJ9hiiD547fawW-SIpuNk7hF1vE93QXbYRXjass=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/114705434697359262994?hl=id",,,
"Bengkel motor dani","5","fast respons dan gercep dalam keadaan urgent^^","2023-12-17T11:41:50.366Z","1","Viony Shinta Dwi Cahyani","4","false","2023-12-17T11:50:52.000Z","Makasih banyak ka udah percaya sama bengkel kami 🙏","id","2 tahun lalu",,,,"ChdDSUhNMG9nS0VJQ0FnSURWeC1LVzZ3RRAB",,,,,,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURWeC1LVzZ3RRAB!2m1!1s0x0:0xd7e3d288c986398c!3m1!1s2@1:CIHM0ogKEICAgIDVx-KW6wE%7C%7C?hl=id","104538067366798422432","https://lh3.googleusercontent.com/a-/ALV-UjXHfWRzno1S-s-CHdY-E5_PzvHk9h_xcE_sJlg5UPkayi6m-Tbl=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/104538067366798422432?hl=id",,,
"Bengkel motor dani","5",,"2024-04-29T07:24:16.363Z","0","Rizkita Triana","0","false",,,,"2 tahun lalu",,,,"ChZDSUhNMG9nS0VJQ0FnSURqLUtEcVRnEAE",,,,,,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURqLUtEcVRnEAE!2m1!1s0x0:0xd7e3d288c986398c!3m1!1s2@1:CIHM0ogKEICAgIDj-KDqTg%7C%7C?hl=id","118087480032071602304","https://lh3.googleusercontent.com/a/ACg8ocKo-txCAH2cKq3P4Z0ITw5uCbs9ovtBvXHthyNE0nB2KuPKiQ=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/118087480032071602304?hl=id",,,
"Bengkel Motor Tune Up","5",,"2021-07-28T15:37:59.485Z","0","Jajang Kurniawan","0","false","2021-07-28T15:53:36.000Z","Makasih",,"4 tahun lalu",,"Diagnostik mesin mobil",,"ChdDSUhNMG9nS0VJQ0FnSUNhcXNQeGp3RRAB",,,,,,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNhcXNQeGp3RRAB!2m1!1s0x0:0x7f1770ed9a2448b3!3m1!1s2@1:CIHM0ogKEICAgICaqsPxjwE%7C%7C?hl=id","108478311290325561832","https://lh3.googleusercontent.com/a-/ALV-UjX-URHna3mD3H9LCdUIdriN_V5UWDNtG5CFbGcHBSNQ4blPeLooMg=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/108478311290325561832?hl=id",,,
"Bengkel Motor Tune Up","5",,"2022-11-06T09:01:43.833Z","0","Diki Setiawan","1","false",,,,"3 tahun lalu",,,,"ChZDSUhNMG9nS0VJQ0FnSUMta1lqMFRnEAE",,,,,,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUMta1lqMFRnEAE!2m1!1s0x0:0x7f1770ed9a2448b3!3m1!1s2@1:CIHM0ogKEICAgIC-kYj0Tg%7C%7C?hl=id","112263936306919073568","https://lh3.googleusercontent.com/a/ACg8ocKZr-EJ8TyvMD3YE88mSphtzO7cmKuJuxaayGs8-68FqoAlaw=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/112263936306919073568?hl=id",,,
"Bengkel Motor Tune Up","3",,"2019-05-13T09:46:39.667Z","0","Suhe","5","true",,,,"7 tahun lalu",,,,"ChZDSUhNMG9nS0VJQ0FnSURZN291eFlBEAE",,,,,,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURZN291eFlBEAE!2m1!1s0x0:0x7f1770ed9a2448b3!3m1!1s2@1:CIHM0ogKEICAgIDY7ouxYA%7C%7C?hl=id","102716240506057163885","https://lh3.googleusercontent.com/a-/ALV-UjXzvA-haz4I9lM5RzeFQlph1ZEr6EIZdJ36OTKPM0Tifa_Xx87y=s1920-c-rp-mo-ba12-br100","https://www.google.com/maps/contrib/102716240506057163885?hl=id",,,
"Yonk Jaya Motor","5","Baru datang hari ini ke bengkel yonk jaya, ganti spare part shockbreaker belakang merk yss dtg untuk beat fi, pemasangan cepat, palayanan ramah","2026-02-05T08:01:15.499Z","0","Bang Gami","11","true",,,"id","4 bulan lalu",,,,"Ci9DQUlRQUNvZENodHljRjlvT20wM1VHSjJNbXhJVUY5cmMzUTFTbkpJVkZKTGNXYxAB","https://lh3.googleusercontent.com/grass-cs/ANxoTn15xpqLSgM1jl5b8zrKsatSNr3mn754IjaV09AdpHrwWlSZ_s94wIaZUaZn3QHEHs5VgswA5EWy2eO_wMqrUk-j2Boov_q70AWruIAGKHFUZGk_4YxgSbF24bKXQaV0Z__IknPLfwu0Tyv_=k-no","https://lh3.googleusercontent.com/grass-cs/ANxoTn1GUBwJjEvsybT4Ui9im8pUM_LE6DNwKBwvt3lxaWzpoNhuQaDhmk8lvzjdgUX3EYjY9cYx8hnmz8LX82ADgSFwgmpv5TtFp3Wnpg9PuAm9XSadeqKemMM3lMFnAZojMxAeDHf2IFVfVg7-=k-no","https://lh3.googleusercontent.com/grass-cs/ANxoTn3UlHUqbfL8B_KJvzUS9M59hiFqQv6_n6jrfQq0QFn4uvsry57JjQJseWRjsvjWIfQPdzsvJJb57tizbndT5UpYtGGLNVufNUjqQs7l5TDuP-6-3psbVn_Ebkoe8r4Q_RDNz7bmJnBLaVfp=k-no","https://lh3.googleusercontent.com/grass-cs/ANxoTn0cYnIAxpSIxpy2Qql1bHx9-g8HQtIC-TsKTw9AiZZmO-ArLdymitLtOUhcl2kc_atarM40p01BFxWa7hGm0Lc-iZGZEW7RjSSTdRlLMlLmm6CzSHCUllkE2pR3CUUWdozGZ5ELrbfz3nk=k-no","https://lh3.googleusercontent.com/grass-cs/ANxoTn0-HIVTv6fQaq1JPFA9828LaEdVCwDVkmujPR-ciE4wYi3EmUTCkonJ5dx4V0i5XldAjSWuim7QCEBBDJpP0gp0BYV5j78PcmhyE8oWL0KFGG4IfJLwyf_quEXBndv062LodgPCVvmL58c=k-no",,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT20wM1VHSjJNbXhJVUY5cmMzUTFTbkpJVkZKTGNXYxAB!2m1!1s0x0:0xe5514baa0ca2f33d!3m1!1s2@1:CAIQACodChtycF9oOm03UGJ2MmxIUF9rc3Q1SnJIVFJLcWc%7C%7C?hl=id","106228886321933283840","https://lh3.googleusercontent.com/a-/ALV-UjW5Iy1jVRN2TgfRgQbgpTzoEwYROvq_D-L9sM517bJL19nDLHU=s1920-c-rp-mo-ba12-br100","https://www.google.com/maps/contrib/106228886321933283840?hl=id",,,
"Yonk Jaya Motor","5","ini tempat keren banget dan lengkap sama merek TDR. bagi yang seneng banget sama dunia permetikan, surga nya ada disini karena ada koleksi2 modif motor matic yang bener2 kece dan hedon. keren banget dan dijamin cocok, disini juga ada dijual baut titanium dan jasa servis.","2025-07-13T02:06:32.007Z","0","Regan 2455","284","true",,,"id","11 bulan lalu",,,,"Ci9DQUlRQUNvZENodHljRjlvT2tkM09YWkRUbVJSWjBOcFMxaElTMnBXTlhWbmIwRRAB","https://lh3.googleusercontent.com/grass-cs/ANxoTn3nWcpI0NnaE5LJEul5gkY9Z5FV59ZjUAGb5AgJr2i45obkUWt7UQPURtl-ad6WruGuxCSFdimUOwY5HsP8JeeHS03SCfOAIXHVEmTlgkRLx896x7H6D4SnyxkTQv8eCaAv6RN6ulc5FWI=k-no","https://lh3.googleusercontent.com/grass-cs/ANxoTn2mhV6ob0Elf69Wmplr7CokGLCX-sERKUbEpBZbi_Rb4saQyIxJy7Isr2Ax7QqGURi2RMuaLJSoUH3e8p230u9KOpX5BRT6xBy2CbXomgYHZT7cZgvuqwMEaJz5m6JSTYDnUhaRhSQVOdWn=k-no","https://lh3.googleusercontent.com/grass-cs/ANxoTn2iO0ZHJKc6ZOoPS-nvUe1jTv_MzXzR2j7byF7fmsLz6AjDZdGDGq2h9xglDxL-MAY0rmSpbdNLp074HcJCG3dfwjxb-F64e-C2o5jMB6iRTVZezo7ANtfPMfdAr-WQB-bq-5Jr-qkUfZs=k-no","https://lh3.googleusercontent.com/grass-cs/ANxoTn1KrlXrv7AfFTPROcQGFU9Co_R28ySE2atzQdFCnY1ZDHDqN8olFn2d_kEnjvQaI4aQ281_LgHhfurD5RXmSakkAczfRw6chrtzhzDDjyf-hsCtO0WM_8Z98XjdfLw4Ka8FWlI8erR0dU81=k-no","https://lh3.googleusercontent.com/grass-cs/ANxoTn1xO3WlOk7kUVTRwA5ffwWf1Hvz2WUB6SQn4RvTf5U-jAmS91fUOhRio1-dBiit30jcgyDs6jkm1pqRY-x75jUOdpOVN3eSjDVtGTP5eZsNSiHW-R4pneoIB3akPCvNC9ZCQHKDbkHyqBtH=k-no","https://lh3.googleusercontent.com/grass-cs/ANxoTn12jMhZnq7p3k3WqvuNwxlCFJuAmTY98ws7MSVgIlyxFZ8VFVT_c-8Gj5S4Qa-n0LKqNXN2wzBjxp9XFPaYy8opbRF--znCETCZ7Fz6Qd_ZCDWVtrMYTf7EN36qz__-LoCFPFPES40rOyiC=k-no","https://lh3.googleusercontent.com/grass-cs/ANxoTn0Rh9WGmaL-eOEvMkEA7zzfTD7vbPSDbmuGknUr_DPbyOsClHLP2-rViUhCwxEpSzRSLhkldz06cZrPQFlsmPtfj8_woqJSfkhRdRz-cFucABQRLVIMIo6cd9YDbdHHR1JJJPSzaWdpQ7AT=k-no","https://lh3.googleusercontent.com/grass-cs/ANxoTn3fNS5JnjtCKdFfvhOWUgs6p_GXN-kstu4GIbce-PhB48STPvVNTURJ3INHNW2XSdt8QRQxD4czEU7fVUDI7LL-PgNCwxLlRkJpGfRCpuB0xdVLk1MatpXNyptdhQMcUcT-LDJ0FCVtB8tu=k-no","https://lh3.googleusercontent.com/grass-cs/ANxoTn3LBZ5K98UQIKDRhR6zt3E0RMQNnrNC0gjImRVW-XJIIaM3xDpg28qO-lPIQKd_WmCnqjCofk3-APWHkdzOYeqoGLj3jr7TYynAZu1ZlFC1dEv25CX7_wmPRmaPlDY7DHQQI1RTy8cgVps1=k-no",,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2tkM09YWkRUbVJSWjBOcFMxaElTMnBXTlhWbmIwRRAB!2m1!1s0x0:0xe5514baa0ca2f33d!3m1!1s2@1:CAIQACodChtycF9oOkd3OXZDTmRRZ0NpS1hIS2pWNXVnb0E%7C%7C?hl=id","109989215840264183974","https://lh3.googleusercontent.com/a-/ALV-UjUvuX6P_qLAFUwQoQ4gxEBp-nixIHL280I9WSO_uwn9W3qmh6_y=s1920-c-rp-mo-ba12-br100","https://www.google.com/maps/contrib/109989215840264183974?hl=id",,,
"Yonk Jaya Motor","5","Terimakasih yonk jaya bengkel terbaik, saya complaint ke ko yonk langsung tentang kesalahan pemasangan velg rpd monza, langsung ditanggapi dengan baik dan di ganti baru adaptornya. Sukses terus yonk jaya.","2026-05-01T05:18:35.726Z","0","Handika Wisnu","2","false",,,"id","sebulan lalu",,,,"Ci9DQUlRQUNvZENodHljRjlvT25GRlRXTkVlbEI0V0VreWN6TnZURXd3TlUxUU5VRRAB",,,,,,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT25GRlRXTkVlbEI0V0VreWN6TnZURXd3TlUxUU5VRRAB!2m1!1s0x0:0xe5514baa0ca2f33d!3m1!1s2@1:CAIQACodChtycF9oOnFFTWNEelB4WEkyczNvTEwwNU1QNUE%7C%7C?hl=id","110238986321313374018","https://lh3.googleusercontent.com/a-/ALV-UjX2P9YzGKsmYDtJqjlUs3274nMk4HTwkDUi8VT76SppgEbLaO_c=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/110238986321313374018?hl=id",,,
"Yonk Jaya Motor","2","Mau tanya apa punya sensor cvt NMAX turbo sama sensor CKP NMAX turbo","2026-01-29T05:02:52.782Z","0","Sani Muharamsyah","8","false",,,"id","4 bulan lalu",,,,"Ci9DQUlRQUNvZENodHljRjlvT2tRNVNHNVlXR3hsZVhKMlpESkNUWE5yVjB0eFRtYxAB","https://lh3.googleusercontent.com/grass-cs/ANxoTn2HlIppafmBBiS6d2AQ89f53OTpQQQLYf6tZk2EmQW6iUDoZ6mqKaQcrWlMFqyPH-y3_crR6J56E_AZ7TdXEWHlNJRuuNcQbduRcMuHFw0ZS0o5WffLiU3aUNTlgmxzC4K2aaMQXLJVrQVC=k-no","https://lh3.googleusercontent.com/grass-cs/ANxoTn3nTsv4OzEh1EisGPqZIrG9Tv9_VvJuwp2Ti2rXsMnFfVevmuKuljdF83iGeHOF3LIDsA6tz6layCQJvVgLJoQuCZEg8Rvu5TpCla4TAEsWA_7WenkWN5kQC6LbOXBZTWgOCFjPq2094zmu=k-no",,,,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2tRNVNHNVlXR3hsZVhKMlpESkNUWE5yVjB0eFRtYxAB!2m1!1s0x0:0xe5514baa0ca2f33d!3m1!1s2@1:CAIQACodChtycF9oOkQ5SG5YWGxleXJ2ZDJCTXNrV0txTmc%7C%7C?hl=id","109218973070497337177","https://lh3.googleusercontent.com/a-/ALV-UjVzJ9dh2PLTwW1bLgclIvNbtzxhM9R3tD_V8F6RJUftgS3nzX1B8Q=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/109218973070497337177?hl=id",,,
"Yonk Jaya Motor","1","Kemaren kesana pas lagi kosong .. hadeuh itu montir berkerumunan gajelas di motor saya sampe aksesories motor xmx saya di cabut terus dipasang lagi . Biar apa coba ? Kata montir takut ada baut"" yang slek gajelas banget .. biar sama atasan kalian keliatan gawe atw gmna ? Yang kerjanya 1 orang yang gajelas nya 3 orang pasang cabut baut yang ga harusnya kalian cabut gajelas banget","2026-02-14T18:57:00.254Z","0","Auf Safura","11","true",,,"id","4 bulan lalu",,,,"Ci9DQUlRQUNvZENodHljRjlvT25WblpERjNNMjFQYzJaWWNDMVlOV3MzWldoR2JuYxAB",,,,,,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT25WblpERjNNMjFQYzJaWWNDMVlOV3MzWldoR2JuYxAB!2m1!1s0x0:0xe5514baa0ca2f33d!3m1!1s2@1:CAIQACodChtycF9oOnVnZDF3M21Pc2ZYcC1YNWs3ZWhGbnc%7C%7C?hl=id","114007202582151900756","https://lh3.googleusercontent.com/a/ACg8ocIndwmYQ0kw7CoEjhlnChjsiaFDBDv7qIdeBWiJsOv-etURoEoG=s1920-c-rp-mo-ba12-br100","https://www.google.com/maps/contrib/114007202582151900756?hl=id",,,
"RK motor Bengkel Motor","5","Baru pertama asli bengkelnya recommend, service murah pisan untuk daerah bandung, jangan ragu mekaniknya jujur, kalo ada kendala dimotor pasti dikasih tau seadanya
Bengkel terbaik pokok na mah, hatur nuhun pisan a motor sekarang kembali normal, semoga semakin sukses","2025-02-06T13:55:40.840Z","0","M Khoerul Anam","5","false",,,"id","setahun lalu",,,,"ChZDSUhNMG9nS0VJQ0FnTURBaUpQeElREAE","https://lh3.googleusercontent.com/grass-cs/ANxoTn1XWBM3brVLtVwsJ-0Z1yGe5_oiEZ44HYmkJqKxTw4X7uugQPcui42M2UJgzyB_s_2yshfHCGItnn9MCutvrkTzUCEduZvWqT8jIQkU4Hte9JD6Nr2hJdx0mEOm0hFW79nyByHO=k-no",,,,,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnTURBaUpQeElREAE!2m1!1s0x0:0x5ac4888da65bbe3d!3m1!1s2@1:CIHM0ogKEICAgMDAiJPxIQ%7C%7C?hl=id","103425717559158394925","https://lh3.googleusercontent.com/a-/ALV-UjXhVwOFG1EcupYcWuwVN_q9nd85uEv0IeiudSqhdX80yXlAUMs=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/103425717559158394925?hl=id",,,
"RK motor Bengkel Motor","5","Paket servis cvt murah tapi berkwalitas bro, motor jadi enteng tarikan nya","2024-08-04T03:07:19.108Z","0","M sugiar Sugiar","64","true",,,"id","setahun lalu",,,,"ChZDSUhNMG9nS0VJQ0FnSURieXZDT0RnEAE","https://lh3.googleusercontent.com/grass-cs/ANxoTn2Y9_G-wm5fVZrjCYPRF8stgL8PafcW9FTPvzmVYURna7tb2vBspTTHp1Nn8VYGy_uXu2Rzhdr2YYMFZEEii2tOsQmNKukxyTct-53rcvZV7tpRuBG68xDXrEbrP4ujbXwwAs1ZIg=k-no","https://lh3.googleusercontent.com/grass-cs/ANxoTn19WKO8oCdXQW8iZcN7tO6Ne_Ii3rSc72ZoHZyeN3QK0d5u2ebC8GCehEHWgHW0Si39iXHfgSv0xNjVexyKy3z2fwBcqfjNkYoyiE6JNZIXCj8qScvw1WsRwEL5yqQQf_ZjrdFt=k-no","https://lh3.googleusercontent.com/grass-cs/ANxoTn3-5VBfevIQt2E7tJDptl08aHmjVfW_7s1VGRouCDxTAkhDpFEmcgVB-dgGl4jPX2hx5hZomg-1aUUzls_FaOg0VqrMO0HtrHy3MUIVsFamS9Iju7nBpwzK9I7ugC5zteYxbBa8Jg=k-no","https://lh3.googleusercontent.com/grass-cs/ANxoTn0eelQZb6UjJy6rGHtzz5ENtLJ5DOFN1XJTIcwDfhiNM6yVnbyN87GTxAxJkNbb0WMaTPIlxG1cCvbOvY9fJaLCMEXshw9jjyJ8zA1gmpIaZHcenZ59R-ktkpdPYo6Hht_aov0G=k-no","https://lh3.googleusercontent.com/grass-cs/ANxoTn0_S0GORs8_Od1uLTTf-HJ9BYh0lYELPE1Vo_WE1eQQIOs-HKp5DDxAdArIwWv_20yFQR6sTJPLfGMuRlfy_im7Waf8lv3CQeUs_6aXetS4jf3yQ75zrImmXAqiOsk3ZDL7MF_2KA=k-no","https://lh3.googleusercontent.com/grass-cs/ANxoTn3me87nMF7az0P-fuQbG70qOn-UDi6HUPz2HNh_OROeYRwZXlwU3CLTPnmgim2KIzAok_0STEptpq4I5_mQCCvBmz83iiMKDzAxOtF83d7XkA1M8M_fFcn_txnliWovMACKK9s=k-no",,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURieXZDT0RnEAE!2m1!1s0x0:0x5ac4888da65bbe3d!3m1!1s2@1:CIHM0ogKEICAgIDbyvCODg%7C%7C?hl=id","105376070695125945525","https://lh3.googleusercontent.com/a-/ALV-UjVV71dnFCz6Q-vDN7UIOTfWGix9hxmPhZ-Q5fdI1iJ4La37LSl0Nw=s1920-c-rp-mo-ba12-br100","https://www.google.com/maps/contrib/105376070695125945525?hl=id",,,
