"title","stars","text","publishedAtDate","likesCount","name","reviewerNumberOfReviews","isLocalGuide","responseFromOwnerDate","responseFromOwnerText","originalLanguage","publishAt","rating","reviewContext/Grup perjalanan","reviewContext/Jenis perjalanan","reviewContext/Layanan","reviewContext/Negatif","reviewContext/Positif","reviewDetailedRating/Kamar","reviewDetailedRating/Layanan","reviewDetailedRating/Lokasi","reviewId","reviewImageUrls/0","reviewImageUrls/1","reviewImageUrls/2","reviewImageUrls/3","reviewImageUrls/4","reviewImageUrls/5","reviewImageUrls/6","reviewImageUrls/7","reviewImageUrls/8","reviewImageUrls/9","reviewImageUrls/10","reviewImageUrls/11","reviewImageUrls/12","reviewImageUrls/13","reviewImageUrls/14","reviewImageUrls/15","reviewImageUrls/16","reviewImageUrls/17","reviewImageUrls/18","reviewImageUrls/19","reviewImageUrls/20","reviewImageUrls/21","reviewImageUrls/22","reviewImageUrls/23","reviewImageUrls/24","reviewImageUrls/25","reviewImageUrls/26","reviewImageUrls/27","reviewImageUrls/28","reviewImageUrls/29","reviewImageUrls/30","reviewImageUrls/31","reviewImageUrls/32","reviewImageUrls/33","reviewImageUrls/34","reviewImageUrls/35","reviewImageUrls/36","reviewImageUrls/37","reviewImageUrls/38","reviewImageUrls/39","reviewImageUrls/40","reviewImageUrls/41","reviewImageUrls/42","reviewImageUrls/43","reviewImageUrls/44","reviewImageUrls/45","reviewImageUrls/46","reviewImageUrls/47","reviewImageUrls/48","reviewOrigin","reviewUrl","reviewerId","reviewerPhotoUrl","reviewerUrl","textTranslated","translatedLanguage","visitedIn"
"Borma Toserba Pasirimpun","5","Borma yang cukup lengkap. Tempat parkir mobil sering penuh jika pengunjung banyak. Ada beberapa lantai sehingga barang barangnya lengkap. Standar protokol kesehatan cukup dijalankan. Tempat bermain anak cukup, walau munhkin kurang banyak variasinya. Ada atm di parkiran dan di dalam (atm bca). Standar harga ala borma yang cukup murah. Masih jadi tempat belanja favorit untuk kategori segala ada.","2021-12-28T10:49:28.788Z","1","Agfa Prayoga Setiawan","33","true",,,"id","4 tahun lalu",,,,,,,,,,"ChdDSUhNMG9nS0VJQ0FnSUNtOW83cXpRRRAB","https://lh3.googleusercontent.com/grass-cs/ANxoTn0rpdEOEZjp42WPj3RodB7EreV_JAmNFASuO1X1896HHVjtyl_5VDVccdhnvcbsFEobiak1qDLzHdycbhA0uDK0rigONpGrXy2zdbzmL4ZLiwyLbO_QyKyjwm-w_vsIXEOJeqw=k-no","https://lh3.googleusercontent.com/grass-cs/ANxoTn1mpVlQRS0qIjom3gpLbB_evmTwptzBwfE-wQ5HCp4LSTcHLUR6pYEd8g9s1ZqkqxlZGgcZxH6yjUBq2_0Tdy7NnavY2WzUk4KnzwaGF7SjohD66JlpZidG8oWRe9fdU6u-FQ-edA=k-no","https://lh3.googleusercontent.com/grass-cs/ANxoTn17ET1ITKC49VOMVZ5_FqHVSuvJZNiDaGHIZGqvX-sRkbBZbfuWjjxr60UHep-eG_TLR-0iwDhpzr0LdDaUEY-oavZ5KwA2o1SwUXIfrCUe4JooRyygOrgANNA_fYOA-ELlY3VF=k-no","https://lh3.googleusercontent.com/grass-cs/ANxoTn0v-hW02cx_qxp0u2df8LDOGzuIDtepF4th7tTJCulNmEPXETcuHiPZ_1go5mZbfN7MtvaoE2lD9i3sApyE1aswzXvIufkmivmmyZUsRMcW5pFhK4RID9FHJZJKITmmYH1kmgTl=k-no","https://lh3.googleusercontent.com/grass-cs/ANxoTn1bN8VUOmSnYD8JE-3hvwOv6zsGqU225kWOWV6ylqkfqOZJS3AM_WOM9FN7cE05nQMdoqLu8edMqDT9sCPkM4nOXWkOW2FivPGY3pfcOhsr2-pNGRlTAP6Plvc8tm_oKbHnC7LP=k-no","https://lh3.googleusercontent.com/grass-cs/ANxoTn18xsGRZg6hlq3lTJ1HWbrgJETBb9cgb4i033H-yyGd_WV9t-RBJwsQK662XglJpUAzUDcfxpgFG9lCi5tfdq7BXuCBBTWQ_sL12B0kehpVuRZfUMAVahBym41yrjyAsv-Jmk7GPw=k-no","https://lh3.googleusercontent.com/grass-cs/ANxoTn0fhdrduI2Wzq1D3mWuhNpKUmX5MRhV9g_Dr_6G98mSVgDw7PiCA7ZeXyS7VdwtPqeQiwrKd4OL3h4wivunhriUzieHHb-eNum_pTdQn-ZLLSEbtBwein4LCeArxTzlS7W9F2ow=k-no","https://lh3.googleusercontent.com/grass-cs/ANxoTn1CtZH9wkGst7hcPk18uB-XqI83EYF_tjhSoH9BU4QDPvTw-m_GiRzYdV5ImDdlxVZuHpuPsM_vPFzY5wd4cHuuvRQeFdr1cOk-d_Kkd6gBsghsNATUXjoZYbZ4O74m7UMk6L3-0g=k-no","https://lh3.googleusercontent.com/grass-cs/ANxoTn0A7AmPOIGhLso1Gcit022AAGg6ALg50pe7WgDXDb0LiVXdyJdMf1Sitpap_oKvo3yb1jOpD4-JVo2vlIAhdmjPcbvtskcuN6gdOngXa92ZQC4VC3Gh8yXzebH0_20u3lgfCgE7=k-no","https://lh3.googleusercontent.com/grass-cs/ANxoTn3nk_8WBpevaLOFFl0KNfqn4Si8hfjGCMDCrayw-LgyKfw_zIkNkeXPil4Ohi4iRwLvAYQu8OdfXsZBPrSrsBNN4g4ulMERNbEZ5iQH1CUq6ZFme2sOTAUCYd3Bh53nVpZ2oedl3w=k-no","https://lh3.googleusercontent.com/grass-cs/ANxoTn2anYq168TuRx81H40eFMXbGMQGVjv4qRcvLJlySdLWqXJfZD8hP4MRrWkPyNsRuCeidnv-GihTRrCN9br1ikkX9i1i6q18dZj4bu70DceYysBxgahbo9bGHRzXqwmcnyMyrtOK=k-no","https://lh3.googleusercontent.com/grass-cs/ANxoTn2Myu1KbfhxKreyp9KKTZfYe67G8BSlPEUgzA8wNKenZ_HwOCLyM9OEq0Ngubu8xvOQ19JWO5BG3bNUmXWuKpZD4tTzTbzNIeCAPMEiUu4tOUMl_sxzqr2GwAdhIM67Y2x-LmrA=k-no","https://lh3.googleusercontent.com/grass-cs/ANxoTn25GD5AbaCI39DPLw2e7JvT5TfCYRnCA0SNT_ImtxRGGf5bOL_4RkHkVCda9WzbE2VSrm-QO_yD7coLlROko1rh6_DssCz1016ySvToM2YapKkNH4wtxIL9JRq5UEp4pFuVshwM=k-no","https://lh3.googleusercontent.com/grass-cs/ANxoTn0lF1SOoyPEo3e7H-Gt6EVwuxRloNCE6weSPaSmsTq9Z6MNEnD1hKLyB2cRKnLHVyfcwzjnNKMBA29PgZTTLdFyKp2ktT6qZd6NkOpaVfLa1vTQ1GGj8bavA2lDxCUidFgyYDH6QQ=k-no","https://lh3.googleusercontent.com/grass-cs/ANxoTn1VeoOVl3CiF54W0OUkmN9F3Sili7e4xFLe5aOHe16Lhp9lQ5V9DjX0IXkxOL7vSA0BlsRmdnbU98tLqg2IeuwdpVzuz04Awfm-7SMWRidJ32tS5Is6oZ9fQnny1IP5GaayqBZL=k-no",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNtOW83cXpRRRAB!2m1!1s0x0:0xd45459f6a027b3e7!3m1!1s2@1:CIHM0ogKEICAgICm9o7qzQE%7C%7C?hl=id","112666155307092738285","https://lh3.googleusercontent.com/a-/ALV-UjWPYcjyFKR9HBF7wuqpHD4h6NLS0ZnvU8KsOvxmbtEFh4zPl7Px=s1920-c-rp-mo-ba12-br100","https://www.google.com/maps/contrib/112666155307092738285?hl=id",,,
"Borma Toserba Pasirimpun","4","Tertarik dengan desain gedungnya yang unik. Ga perlu travelator tapi kreta dorong bisa naik sampe lantai atas. Jarang ada desain gedung seperti ini. Jenis barangnya  banyak dan cukup lengkap. Yang kurang hanya untuk jenis sayuran dan buah yang hanya sedikit sekali. Mungkin emang bukan spesialis di sayur dan buah segar.","2022-06-12T12:53:27.223Z","1","Hendricus Widi","399","true",,,"id","4 tahun lalu",,,,,,,,,,"ChZDSUhNMG9nS0VJQ0FnSUNPa2EyZWRBEAE","https://lh3.googleusercontent.com/grass-cs/ANxoTn2Wss0as7NalPhruuqD9BF1gpgohDAkwLDOJqSZsdhdDjUbReMG7_j-SZncumRgGZCof4lCB4D8DHRS8YfrqIMSFFLTU2H8uGd5EhhiyMJSUC3yXE7PvQcTDXmAwGL8wJFcGSoi=k-no","https://lh3.googleusercontent.com/grass-cs/ANxoTn1a-sGfr-VTPd3dRkq4RjCWmvhy3Rn1UbjTeqSSOtUqVHmqsE_7djO7peHF0qorlxGt8alB_DaMIfric2v-r4A-4ulepAtxARZnXJvliMIpIAAUw3a_tU_EGa1ryC0XkKLSVmRY5g=k-no","https://lh3.googleusercontent.com/grass-cs/ANxoTn2Fm8vl1XQ2imxAbUtqaN8KTouALNAngXrR5iCAKdOSWRwavKKgfFA9_hQ9m4nwlb8H0hNz0y3WE0F8usEAndHXjixzzxf2VIGU9BOcqDR_EYdhquM0jb2bUO0dpRG1w89PXvk=k-no","https://lh3.googleusercontent.com/grass-cs/ANxoTn32Z3I-zK40eLvumlBcnwxDz-pv3DiRK-EgJvDw8wgodmmH0ibVOdrGaTCGRBrsOAiSyxzgs8p5alb_Rx9-tu0pf_6oYekIT6Nw2U21c1OtuuMn42p4mWgHKNJ9pyWF5SKfA6BeWA=k-no","https://lh3.googleusercontent.com/grass-cs/ANxoTn2rgbgLXJhn3ky0zGmttNppoGFLZ5by4IXo3PDLbwutbHKT76MerJgMuKH0tK8a7HzbcQZXzzN1A8ulBVlO6Cq3QQF4NW9WGLwvcxAXiQn4LGQbDjYXedikGCzTrYfDkeLBjYw=k-no","https://lh3.googleusercontent.com/grass-cs/ANxoTn2VPVxe216eP3AjesuZ64zyH43Ljl5pqzzc1Koi3bryZcQngsPOf41spYrRH-YYROnrElxQHbY2RSNwItTY4_QDgWWuxylPtANmclGubrBUuotkO3Dl5fK1ItZG31atVRYUP9UhXg=k-no",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNPa2EyZWRBEAE!2m1!1s0x0:0xd45459f6a027b3e7!3m1!1s2@1:CIHM0ogKEICAgICOka2edA%7C%7C?hl=id","110276283840199526400","https://lh3.googleusercontent.com/a-/ALV-UjWNFuKR6huBZrYQRcSt5GoIeLKlITIotadiag359ktJBTbxXYBMtA=s1920-c-rp-mo-ba12-br100","https://www.google.com/maps/contrib/110276283840199526400?hl=id",,,
"Borma Toserba Pasirimpun","1","Pelayanan parkirannya minus. Yg ngatur parkir nya kurang attitude berbicara. padahal bahasa ga dibeli.  Kalau parkiran penuh lihat customer sudah masuk dan kebingungan kan bisa disamperin "" mohon maaf pak parkiran penuh"", ini diam2 saja padahal melihat malah pilih pergi bukan samperin.","2026-02-01T06:41:46.472Z","0","Surya Buana Putra","1","false",,,"id","4 bulan lalu",,,,,,,,,,"Ci9DQUlRQUNvZENodHljRjlvT2tOYU1FWnZXbTFqWmtSWUxVWjNhazFHT1ZCUGMyYxAB",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2tOYU1FWnZXbTFqWmtSWUxVWjNhazFHT1ZCUGMyYxAB!2m1!1s0x0:0xd45459f6a027b3e7!3m1!1s2@1:CAIQACodChtycF9oOkNaMEZvWm1jZkRYLUZ3ak1GOVBPc2c%7C%7C?hl=id","110694358272570860715","https://lh3.googleusercontent.com/a/ACg8ocL_wy6CWQ0oxvZliVLIj3FpxMvaGGNa_Tbjy2sKCx4drYulpQ=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/110694358272570860715?hl=id",,,
"Sanyo Service Centre","5","Bumi Saeh
Tempat pembuatan kertas tradisional yang bernama kertas daluang
Kertas ini dibuat dari bahan kulit kayu pohon saeh. Teknik pembuatannya adalah dengan cara di tumbuk dengan melalui Proses pemeraman terlebih dahulu. Proses pemeraman dilakukan selama satu minggu supaya dihasilkan kulit pohon yang lembek serta mengeluarkan getah terlebih dahulu sebagai perekat alami yang terdapat dalam kandungan kulit pohonnya","2025-01-10T04:17:08.004Z","0","RonkshockARTworks","5","true",,,"id","setahun lalu",,,,,,,,,,"ChdDSUhNMG9nS0VJQ0FnSURmMDl2M3lBRRAB",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURmMDl2M3lBRRAB!2m1!1s0x0:0xd63b4777bce74135!3m1!1s2@1:CIHM0ogKEICAgIDf09v3yAE%7C%7C?hl=id","100500380707857951631","https://lh3.googleusercontent.com/a-/ALV-UjU3GpvyU8TyFztcafBX7bBRzv1B5bpOarphsjRuZeQOe_KgMiU=s1920-c-rp-mo-ba12-br100","https://www.google.com/maps/contrib/100500380707857951631?hl=id",,,
"Sanyo Service Centre","4","Tempat service pompa air merk Sanyo, melayani service ditempat, blm melayani untuk kunjungan ke rumah. Dapat dijadikan tempat bertanya misalnya toko lain yg nenjual suku cadang.","2023-06-28T01:49:17.889Z","0","Akhmad Syafrudin","134","true",,,"id","2 tahun lalu",,,,,,,,,,"ChdDSUhNMG9nS0VJQ0FnSUNKM3NtOGd3RRAB",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNKM3NtOGd3RRAB!2m1!1s0x0:0xd63b4777bce74135!3m1!1s2@1:CIHM0ogKEICAgICJ3sm8gwE%7C%7C?hl=id","103993824876331158597","https://lh3.googleusercontent.com/a-/ALV-UjUVlG1wyR_5l9u1gXu6NTQg074I4KukovovyOwqsYIEdXF9NPA=s1920-c-rp-mo-ba12-br100","https://www.google.com/maps/contrib/103993824876331158597?hl=id",,,
"Sanyo Service Centre","5","CS nya baik. Kalau masih garansi beneran gratis tis tisss...","2022-05-16T04:02:41.434Z","1","Yakub Nanu","55","true",,,"id","4 tahun lalu",,,,,,,,,,"ChdDSUhNMG9nS0VJQ0FnSUQydnNhTTFBRRAB",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUQydnNhTTFBRRAB!2m1!1s0x0:0xd63b4777bce74135!3m1!1s2@1:CIHM0ogKEICAgID2vsaM1AE%7C%7C?hl=id","114749001908475492089","https://lh3.googleusercontent.com/a-/ALV-UjVhW-lEo6ks7odYge5HPmp0uuDz1JlNfA5fSHu9R_GzmF5_ybeb=s1920-c-rp-mo-ba12-br100","https://www.google.com/maps/contrib/114749001908475492089?hl=id",,,
"Sanyo Service Centre","4","Nomor benar 19 tp yg di lokasi 31.. Jd sempet salah","2017-02-24T07:34:51.903Z","0","Benedicta Adriela","37","true",,,"id","9 tahun lalu",,,,,,,,,,"ChdDSUhNMG9nS0VJQ0FnSURBOHJPV21RRRAB",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURBOHJPV21RRRAB!2m1!1s0x0:0xd63b4777bce74135!3m1!1s2@1:CIHM0ogKEICAgIDA8rOWmQE%7C%7C?hl=id","105515241008300699964","https://lh3.googleusercontent.com/a-/ALV-UjXMgWMDNm0if8KOHm_wSuVGTFEBbt_boIkL96A8pjzy2yKvwRFK=s1920-c-rp-mo-ba12-br100","https://www.google.com/maps/contrib/105515241008300699964?hl=id",,,
"Sanyo Service Centre","2","Sudah tidak ada u kompor Sanyo","2020-08-04T07:31:01.149Z","1","Zainal Arifin","52","true",,,"id","5 tahun lalu",,,,,,,,,,"ChdDSUhNMG9nS0VJQ0FnSUQ4cjhuWG9nRRAB",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUQ4cjhuWG9nRRAB!2m1!1s0x0:0xd63b4777bce74135!3m1!1s2@1:CIHM0ogKEICAgID8r8nXogE%7C%7C?hl=id","108551093259806597876","https://lh3.googleusercontent.com/a-/ALV-UjUdfhdbpePuUObAlcTQJVr_EYDpz_HzwZQDyQvRNoSZdxgdN9ZWjw=s1920-c-rp-mo-ba12-br100","https://www.google.com/maps/contrib/108551093259806597876?hl=id",,,
"Linggar Mulya","5","Belanja di toko ini harga murah semua produk adaulai dari tv,kulkas,mesin cuci ,flizer ,AC dll","2024-02-20T07:26:00.383Z","0","Fiyan Mas","1","false",,,"id","Diedit 2 tahun lalu",,,,,,,,,,"ChdDSUhNMG9nS0VJQ0FnSUR0MFlTdXJ3RRAB",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUR0MFlTdXJ3RRAB!2m1!1s0x0:0xa7889c5e489cf0d2!3m1!1s2@1:CIHM0ogKEICAgIDt0YSurwE%7C%7C?hl=id","103266263562285765859","https://lh3.googleusercontent.com/a-/ALV-UjU8PLZCB7__zHic6z7OHakLn2DrsqC4WeIxFLZcxrCMNctlYwx1dw=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/103266263562285765859?hl=id",,,
"Linggar Mulya","1","kecewa sama pelayanan nya  saya niat beli mesin cuci 2 tabung kapasitasnya 8 kg tapi malah dibohongin pas diliat di bukunya 7 kg dong, mohon tanggungjawabnya dong pak malah nipu org gimana sih pak malah masalahin tipe mesin cucinya !!!!! 😡😡😡😡😡","2021-12-16T23:42:52.439Z","1","Ina Nur Hasanah","7","false",,,"id","4 tahun lalu",,,,,,,,,,"ChZDSUhNMG9nS0VJQ0FnSUNtcU96Q09BEAE",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNtcU96Q09BEAE!2m1!1s0x0:0xa7889c5e489cf0d2!3m1!1s2@1:CIHM0ogKEICAgICmqOzCOA%7C%7C?hl=id","105219905630644603050","https://lh3.googleusercontent.com/a/ACg8ocIDNGPzzAbHeYwwt-HIJqjV6MA9wfLsw7lzqtY8uwSBlZPckQ=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/105219905630644603050?hl=id",,,
"Linggar Mulya","5","Berbelanja disini harga murah karyawan ramah barang dikirim hari itu juga","2023-06-16T05:10:22.079Z","1","rafli andaru","5","false",,,"id","3 tahun lalu",,,,,,,,,,"ChdDSUhNMG9nS0VJQ0FnSUR4eC1hMnRRRRAB",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUR4eC1hMnRRRRAB!2m1!1s0x0:0xa7889c5e489cf0d2!3m1!1s2@1:CIHM0ogKEICAgIDxx-a2tQE%7C%7C?hl=id","100893377896915098787","https://lh3.googleusercontent.com/a/ACg8ocKLcVxbbMf31hZoxV4Wpbl62j-EeuYRjmyRfvxSOPzLcL0zow=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/100893377896915098787?hl=id",,,
"Linggar Mulya","4","Lengkap, bisa nawar dan barang dianterin sampe rumah... Sukses selalu..","2026-04-21T12:28:42.073Z","0","deri rudianto","617","true",,,"id","sebulan lalu",,,,,,,,,,"Ci9DQUlRQUNvZENodHljRjlvT205VFltSmlUVEpuUlhGMk15MDJWRU5mY1dJd2VWRRAB",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT205VFltSmlUVEpuUlhGMk15MDJWRU5mY1dJd2VWRRAB!2m1!1s0x0:0xa7889c5e489cf0d2!3m1!1s2@1:CAIQACodChtycF9oOm9TYmJiTTJnRXF2My02VENfcWIweVE%7C%7C?hl=id","101316760477923287900","https://lh3.googleusercontent.com/a/ACg8ocI_FieTY8-Xkk5Wyd8NoMw97gCvTvAueVdZUu5X-_RIrjqs_g=s1920-c-rp-mo-ba12-br100","https://www.google.com/maps/contrib/101316760477923287900?hl=id",,,
"Linggar Mulya","4",,"2018-11-09T15:24:28.747Z","0","Yosep Ridwan","1","false",,,,"7 tahun lalu",,,,,,,,,,"ChdDSUhNMG9nS0VJQ0FnSUNJMnBtUDlnRRAB",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNJMnBtUDlnRRAB!2m1!1s0x0:0xa7889c5e489cf0d2!3m1!1s2@1:CIHM0ogKEICAgICI2pmP9gE%7C%7C?hl=id","113173460547348330607","https://lh3.googleusercontent.com/a/ACg8ocKa_5GwJvi6kRCLXTMpGB1rwfu-tdSgHpzXvrj3CBWnbW1JSg=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/113173460547348330607?hl=id",,,
