"title","stars","text","publishedAtDate","likesCount","name","reviewerNumberOfReviews","isLocalGuide","responseFromOwnerDate","responseFromOwnerText","originalLanguage","publishAt","rating","reviewContext/Acara spesial","reviewContext/Aksesibilitas kursi roda","reviewContext/Batasan diet","reviewContext/Jenis makanan","reviewContext/Jenis pesanan","reviewContext/Jenis tempat duduk","reviewContext/Kesesuaian untuk anak-anak","reviewContext/Opsi tempat parkir","reviewContext/Pantangan makanan diakomodasi","reviewContext/Parkir","reviewContext/Penawaran spesial","reviewContext/Pilihan menu vegetarian","reviewContext/Rekomendasi hidangan","reviewContext/Reservasi","reviewContext/Tarif per orang","reviewContext/Tempat parkir","reviewContext/Tingkat kebisingan","reviewContext/Ukuran grup","reviewContext/Waktu tunggu","reviewContext/Yang perlu ditingkatkan","reviewDetailedRating/Layanan","reviewDetailedRating/Makanan","reviewDetailedRating/Suasana","reviewId","reviewImageUrls/0","reviewImageUrls/1","reviewImageUrls/2","reviewImageUrls/3","reviewImageUrls/4","reviewImageUrls/5","reviewImageUrls/6","reviewImageUrls/7","reviewImageUrls/8","reviewImageUrls/9","reviewImageUrls/10","reviewImageUrls/11","reviewImageUrls/12","reviewImageUrls/13","reviewImageUrls/14","reviewImageUrls/15","reviewImageUrls/16","reviewImageUrls/17","reviewOrigin","reviewUrl","reviewerId","reviewerPhotoUrl","reviewerUrl","textTranslated","translatedLanguage","visitedIn"
"Baso Mang Asep","5","","2026-02-22T16:03:07.493Z","0","Denny Suryadinata","13","true",,,"","3 bulan lalu",,,,,,,,,,,,,,,,"Rp 1–25.000",,,,,,"5","5","3","Ci9DQUlRQUNvZENodHljRjlvT2pCVlZrZzRWRTFPUkRSMFJtZFRWMWRSYzJKMVRVRRAB",,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2pCVlZrZzRWRTFPUkRSMFJtZFRWMWRSYzJKMVRVRRAB!2m1!1s0x0:0x8020fb2501434a44!3m1!1s2@1:CAIQACodChtycF9oOjBVVkg4VE1ORDR0RmdTV1dRc2J1TUE%7C%7C?hl=id","102308086413115666991","https://lh3.googleusercontent.com/a-/ALV-UjUB4_mqWpWyXGbMIrvyUklwv_OUv_wWP02KeaOxMz0cb9zH6imymQ=s64-c-rp-mo-ba12-br100","https://www.google.com/maps/contrib/102308086413115666991/reviews?hl=id",,"id",
"Baso Mang Asep","5","Enakkkkks","2025-11-10T06:42:48.105Z","0","Mbotza Rian","64","true",,,"id","7 bulan lalu",,,,,,,,,,,,,,,,,,,,,,"5","5","5","Ci9DQUlRQUNvZENodHljRjlvT2twbVMyMTZZVVp1Y2tOWVNHdDFhV3BXWmw5bmFHYxAB",,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2twbVMyMTZZVVp1Y2tOWVNHdDFhV3BXWmw5bmFHYxAB!2m1!1s0x0:0x8020fb2501434a44!3m1!1s2@1:CAIQACodChtycF9oOkpmS216YUZuckNYSGt1aWpWZl9naGc%7C%7C?hl=id","109509926344377032177","https://lh3.googleusercontent.com/a-/ALV-UjUvLz7Gu_76I9qVFd9w3xbwDcG2XRmXI-lTk6u-cOf2zCvVULRvDg=s64-c-rp-mo-ba12-br100","https://www.google.com/maps/contrib/109509926344377032177/reviews?hl=id",,"id",
"Baso Mang Asep","5","Recomendid.......ngeunah pisaaannn","2025-09-13T15:18:55.505Z","0","Djang Udin","311","true",,,"su","Diedit 9 bulan lalu",,,,,,,,,,,,,,,,,,,,,,"5","5","5","Ci9DQUlRQUNvZENodHljRjlvT2taUVJGSnpNREIyVkVJdE1tTnJTUzFYTUc1T09WRRAB",,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2taUVJGSnpNREIyVkVJdE1tTnJTUzFYTUc1T09WRRAB!2m1!1s0x0:0x8020fb2501434a44!3m1!1s2@1:CAIQACodChtycF9oOkZQRFJzMDB2VEItMmNrSS1XMG5OOVE%7C%7C?hl=id","109546617201841443712","https://lh3.googleusercontent.com/a-/ALV-UjWFEPBxpib2hek536gUtqsEr4uXxmrOwUTX5xl5_5VpWKm5E03I0Q=s64-c-rp-mo-ba12-br100","https://www.google.com/maps/contrib/109546617201841443712/reviews?hl=id","Direkomendasikan.......rasanya enak.","id",
"Baso Mang Asep","5","Baso enak, bisa dicoba pelayanan ramah, selalu ramai di jam sibuk  bisa dicoba pencinta baso and mie ayam 👈","2025-09-06T05:30:20.458Z","0","Sandy Ismail","5","false",,,"id","9 bulan lalu",,,,,"Makan siang",,,,,,,,,,,"Rp 1–25.000",,,,"Maks 10 menit",,"5",,"4","Ci9DQUlRQUNvZENodHljRjlvT25rNGJqSXhORzlaZDAxM1RtOXFabEIyZUVabUxWRRAB","https://lh3.googleusercontent.com/grass-cs/ANxoTn1ohes1ozt9RWyXFLaBuzdnHIgZ-bZAxoY_X0CynxcRRgWScidxSacQoL8v0QuXEFxelhMvJ6wC3DAO0iJYNyBIKLp9H_459d0jgSqQtfA7mo0uX6VqEWauKUQPhbHW8m_m8ugfUp8fUneh=k-no","https://lh3.googleusercontent.com/grass-cs/ANxoTn2-Pyvr-NOywCADOQXccG951Bf5lVgW2tExLIy1aupA4-LoPXmgXcj1CgGkURmoigcA66Joj-uFhZda5WzHJrgExKUh-Ixg6H8pHoMV4Sy9Up7nkzm6L46gvEP24nXsvTNOo_DuDtc-1vSy=k-no",,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT25rNGJqSXhORzlaZDAxM1RtOXFabEIyZUVabUxWRRAB!2m1!1s0x0:0x8020fb2501434a44!3m1!1s2@1:CAIQACodChtycF9oOnk4bjIxNG9Zd013Tm9qZlB2eEZmLVE%7C%7C?hl=id","109398847250189171586","https://lh3.googleusercontent.com/a-/ALV-UjXdyV0JbJI0e2Iu3OVFG1enYhQ7P4Hpfh3HLvMTHzDXqXqwJ9cI=s64-c-rp-mo-br100","https://www.google.com/maps/contrib/109398847250189171586/reviews?hl=id",,"id",
"Toko Bakso Budi","5","enak bgt baksonya✨","2026-06-17T10:26:55.315Z","0","Najla Sabrila","6","false",,,"id","1 hari lalu",,,,,,,,,,,,,,,,,,,,,,"5","5","5","Ci9DQUlRQUNvZENodHljRjlvT25BMGJFeGhlRzh5VFZkUWFIUmlabXAyV0RabWJHYxAB","https://lh3.googleusercontent.com/grass-cs/ANxoTn3edu9LfwXw11BRdGp0QIT0D6opHvLBPdUsGt-puGhzBcPn-0rdQpM12lvcqlj97syuG8MhVHIfJWiqzStPoLhv30F7lgsHsnBVx73SdZVPU6EibG93kMPA1mkXt0vJQPZQC2UGj6xKfgw=k-no",,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT25BMGJFeGhlRzh5VFZkUWFIUmlabXAyV0RabWJHYxAB!2m1!1s0x0:0x7e4364604de447bc!3m1!1s2@1:CAIQACodChtycF9oOnA0bExheG8yTVdQaHRiZmp2WDZmbGc%7C%7C?hl=id","108737020586455929405","https://lh3.googleusercontent.com/a-/ALV-UjW7DCTpVV06cu0jsVQ3-sdvbfmRTCWDFgc3bA4LZuVz2Zd0sOMR=s64-c-rp-mo-br100","https://www.google.com/maps/contrib/108737020586455929405/reviews?hl=id",,"id",
"Toko Bakso Budi","5","Bakso budi sesuai namanya bakso urat daging isi ini sangat enak , worth to buy😍","2026-06-07T09:34:56.104Z","0","Akbar Fadly","2","false",,,"id","seminggu lalu",,,,,"Makan siang",,,,,,,,,,,"Rp 25–50 rb",,,,,,"5","5","5","Ci9DQUlRQUNvZENodHljRjlvT20wNFVtNWphMmN3VFdkalJXTkxNMFp0Y1hoblNYYxAB","https://lh3.googleusercontent.com/grass-cs/ANxoTn0JiIa1dIe1BiUXTEhLe676baFPiRQ5dvrlOlD3nxv1H-HbYB59wspmWMuc_3g6DwOualXBdus7wruS6ggwlbnfxd4yCn9YNBQZesipuT7bUtfXK1yELWmVWd0GobwGUBesOMZTWdjWi0tu=k-no",,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT20wNFVtNWphMmN3VFdkalJXTkxNMFp0Y1hoblNYYxAB!2m1!1s0x0:0x7e4364604de447bc!3m1!1s2@1:CAIQACodChtycF9oOm04Um5ja2cwTWdjRWNLM0ZtcXhnSXc%7C%7C?hl=id","107207730288076269154","https://lh3.googleusercontent.com/a-/ALV-UjUalzse38Au8TNzsSbwK1ahtRgS9ebE33lObDbVTrfSJzBcfAQ=s64-c-rp-mo-br100","https://www.google.com/maps/contrib/107207730288076269154/reviews?hl=id",,"id",
"Toko Bakso Budi","5","Must try!!! Baksonya enak banget, tadi coba bakso isi cincangnya banyak, padat, dan nggak bikin eneg. Kuahnya juga berasa ngaldu, gurihnya mantap.<br>Mie yamin manisnya juara! Bumbunya lekoh banget, ditambah taburan ayam cincang yang gede-gede dan melimpah. Tadi aku coba kasih sambal bawang ke yaminnya, beuh  makin mantep 🤤<br>Jangan lupa tambah tulang sum-sum (kebetulan tadi lagi sold out), tapi tetelannya juga oke kok. Di sini ada dua jenis sambal: sambal bawang dan sambal cabe asli.<br>Harga masih terjangkau, tempatnya nyaman. Pokoknya worth banget buat dicoba!","2026-05-24T13:51:00.934Z","0","Risa","183","true",,,"id","3 minggu lalu",,,,,"Makan siang",,,,,,,,,,,"Rp 25–50 rb",,,"3-4 orang","Maks 10 menit",,"5","5","5","Ci9DQUlRQUNvZENodHljRjlvT2tSWVgzbG9SakJ6WkhkWGRqSlBlbFpUVEdGc1owRRAB","https://lh3.googleusercontent.com/grass-cs/ANxoTn1BOdlUN-Fl81upU1TP5dbLTCuDuZH7PNy1M5rXOzrdcrDUD2FYZG922NU3S6JbJXNrcpQXamrSwMhFpo8FBbuXrvFjygzyu4lFLDoyYRT_Z97nmXxRTFkkGIhsrJVkQrebPlAtB4zmMsqb=k-no","https://lh3.googleusercontent.com/grass-cs/ANxoTn1VaU5SCwnD0eMEuX1MKCNVackTJ7-O7MkAaa1g4QDdMbxNGSlF_CeiShprzYKh3odmnmuV9eHPoGL2QctKv4bcAsWU-rs5sm44pQ2z9BiLWZXPh84W4dgaU1jf1Oy6bNXTwPd7bnYiuNNH=k-no","https://lh3.googleusercontent.com/grass-cs/ANxoTn2SHQ1Pq5A-1qbcj0F_OEjfyNJ3MRGk1fIX9mtVUHvEGMQcOxdkButc_riFmDxpk4au_iL5GAsiDO6icAfYmg8RKvsJzj-v6G3zBiDBVOt8NS97ZXAPXRE8qZ5-y8BRTb-T_3kfZKmR7XUd=k-no","https://lh3.googleusercontent.com/grass-cs/ANxoTn0iO9zZGk8jFf51tgMjdSe7sb4rWQg7G_HHhOXE0FvOXlYyOSCtVC74ezZ_b710ge-sEKmsu669Gb2x16tp-Gx_Dg85HkPbxIr8xgOELp3JsXmA9JsEQQb4ZshMZu4ZSIkBGOGvvTUWv5Re=k-no","https://lh3.googleusercontent.com/grass-cs/ANxoTn2WlF-Iftr2mh6ZHreRTZzP4um7aV-wTrveqJX1qAQiIXKtZxR4pT0IEv5uv7mEIeWX1nQsgAizdCykbTwYArhZWECslt-sJMMkKHufFrtrpi4mtNU0XXkDLk0xTH5P9H7MJ3Jq-YEaGIA=k-no",,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2tSWVgzbG9SakJ6WkhkWGRqSlBlbFpUVEdGc1owRRAB!2m1!1s0x0:0x7e4364604de447bc!3m1!1s2@1:CAIQACodChtycF9oOkRYX3loRjBzZHdXdjJPelZTTGFsZ0E%7C%7C?hl=id","102148890927996881447","https://lh3.googleusercontent.com/a-/ALV-UjXppZ4IkGvfEEeO_-WjGyv_GD1F_YctIXLGyfQca65YXZktsaM=s64-c-rp-mo-ba12-br100","https://www.google.com/maps/contrib/102148890927996881447/reviews?hl=id",,"id",
"Toko Bakso Budi","5","Enaakk baso gorengnya syukaaaa","2026-05-24T12:48:57.441Z","0","putrim ratna","4","false",,,"id","3 minggu lalu",,,,,"Makan malam",,,,,,,,,,,"Rp 25–50 rb",,,"5-8 orang",,,"5","5","5","Ci9DQUlRQUNvZENodHljRjlvT21oaVZHdGlWVFJTTm5CTWVrRXdRbVo2WjJ4bE1FRRAB","https://lh3.googleusercontent.com/grass-cs/ANxoTn1Fl1ly_pK8V9DvfZyjig-F4B3QBPCqmhz2xxFN3ncqRsGrBodkldnBESgBvihpUVatsMBCZIdgkiKVfXj_8OLVVaCxhJIzaKQELQhebFR8kG-FwfJm_3dqtohfPmpXdjFMHWtxnJ2naWAk=k-no",,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT21oaVZHdGlWVFJTTm5CTWVrRXdRbVo2WjJ4bE1FRRAB!2m1!1s0x0:0x7e4364604de447bc!3m1!1s2@1:CAIQACodChtycF9oOmhiVGtiVTRSNnBMekEwQmZ6Z2xlMEE%7C%7C?hl=id","111116270587207864565","https://lh3.googleusercontent.com/a/ACg8ocJjuTG6MqMRmGeWkarmYwKf2M0dT5g9mbbjX7c5xEZDDAZGXA=s64-c-rp-mo-br100","https://www.google.com/maps/contrib/111116270587207864565/reviews?hl=id",,"id",
"Toko Bakso Budi","5","Bakso budinya nagih,<br>Apalagi pakai nasi putih plus yamin manisnya<br><br>Alhamdulillah luar biasa","2026-05-24T05:00:38.606Z","0","Septian Ardiansyah","4","false",,,"id","3 minggu lalu",,,,,,,,,,,,,,,,,,,,,,"5","5","5","Ci9DQUlRQUNvZENodHljRjlvT2tod1ZXbzVNa2hXT1VRNFpGOXVhMjlhZGt0YVgwRRAB",,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2tod1ZXbzVNa2hXT1VRNFpGOXVhMjlhZGt0YVgwRRAB!2m1!1s0x0:0x7e4364604de447bc!3m1!1s2@1:CAIQACodChtycF9oOkhwVWo5MkhWOUQ4ZF9ua29adktaX0E%7C%7C?hl=id","115208624499564843848","https://lh3.googleusercontent.com/a-/ALV-UjUqW1Gc8BUBNTaSmE_1ncUI35ITR-Y-tsaitbF_xDytO3_-xI-z=s64-c-rp-mo-br100","https://www.google.com/maps/contrib/115208624499564843848/reviews?hl=id",,"id",
"Bakso Kabayan Cikutra","5","Makanannya enak-enak, tempatnya nyaman dan bersih","2026-05-30T09:27:32.747Z","0","Rianti Fujiastuti Danawi","7","false",,,"id","2 minggu lalu",,,,,,,,,,,,,,,,,,,,,,"5","5","5","Ci9DQUlRQUNvZENodHljRjlvT2pnd2NuVXlkMlE0UlU5UWJEVldORU5qY0ZWMVlWRRAB",,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2pnd2NuVXlkMlE0UlU5UWJEVldORU5qY0ZWMVlWRRAB!2m1!1s0x0:0x1f2a356e6f2460e1!3m1!1s2@1:CAIQACodChtycF9oOjgwcnUyd2Q4RU9QbDVWNENjcFV1YVE%7C%7C?hl=id","109871297118950271789","https://lh3.googleusercontent.com/a/ACg8ocJYOQ6lTAb8dAJ4jad3b1onSp9SbdM7gsbJhPWV-OMJhg0aHw=s64-c-rp-mo-br100","https://www.google.com/maps/contrib/109871297118950271789/reviews?hl=id",,"id",
"Bakso Kabayan Cikutra","5","Enak","2026-05-17T07:38:53.071Z","0","intan dewi","14","false",,,"id","sebulan lalu",,,,,,,,,,,,,,,,,,,,,,,,,"Ci9DQUlRQUNvZENodHljRjlvT205c0xXUjRRMTk1V1ZFM2FtczNibGQ1YWt0c2JIYxAB",,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT205c0xXUjRRMTk1V1ZFM2FtczNibGQ1YWt0c2JIYxAB!2m1!1s0x0:0x1f2a356e6f2460e1!3m1!1s2@1:CAIQACodChtycF9oOm9sLWR4Q195WVE3ams3bld5aktsbHc%7C%7C?hl=id","102358106349715546076","https://lh3.googleusercontent.com/a-/ALV-UjXCkAm6xuoLiMdtCi59y1Uq729VItGBD4FXN_KA-PS2tRt7yuAV=s64-c-rp-mo-br100","https://www.google.com/maps/contrib/102358106349715546076/reviews?hl=id",,"id",
"Bakso Kabayan Cikutra","5","Mantap kuah nya, Mantap juga pedas nya..<br><br>Dah sering banget ngeBakso di kabayan cikutra ..","2026-05-09T10:15:33.895Z","0","muhamad zakaria","5","false",,,"id","sebulan lalu",,,,,,"Makan di tempat",,,,,,,,,,,,"Kebisingan sedang","3-4 orang","Maks 10 menit",,"5","5","5","Ci9DQUlRQUNvZENodHljRjlvT2xFeldHdHdNakl4T0dWVWNVZEZjRmRPZW1GelkyYxAB","https://lh3.googleusercontent.com/grass-cs/ANxoTn3ApS55pVEVvMl2Zf8G1yxHZNBt1r8meCmjmTdg5adlvbE9HaG1OwDQxoeE2Y4VE7ge8Uyw0HBVpNSDFyAjKGw5uc0_OokRLf1Dt90EGMUELFOGVK0hP0sUVv8MbtSekqjyx_ZRFRbUe3IG=k-no",,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2xFeldHdHdNakl4T0dWVWNVZEZjRmRPZW1GelkyYxAB!2m1!1s0x0:0x1f2a356e6f2460e1!3m1!1s2@1:CAIQACodChtycF9oOlEzWGtwMjIxOGVUcUdFcFdOemFzY2c%7C%7C?hl=id","112847764366731061609","https://lh3.googleusercontent.com/a/ACg8ocK2qardztVNzbxW3jt1wr00h22-HErKMaOXTBSZ_xFwQ3kPDA=s64-c-rp-mo-br100","https://www.google.com/maps/contrib/112847764366731061609/reviews?hl=id",,"id",
"Bakso Kabayan Cikutra","5","Bakso nya enak, pas porsi nya, harga nya pun terjangkau, sudah langganan kesini 🫰🏻","2026-05-09T10:15:27.977Z","0","Nadia Fitriah","5","false",,,"id","sebulan lalu",,,,,,"Makan di tempat",,,,,,,,,,,,"Kebisingan sedang","3-4 orang","Maks 10 menit",,"5","5","5","Ci9DQUlRQUNvZENodHljRjlvT21Oc1NrdFdSbFJTTUVaM1JreExlamxNV0habGMwRRAB","https://lh3.googleusercontent.com/grass-cs/ANxoTn0HC8rXp_hdKrrLRG-Buzm1Mp0HX6sWhAbeoAVfJCB1WoBQH35tjbP4QMc_Q923mTIi9-Qo_CJT3Tf1KtAnvIKOXVxs8nes1mSt31CXugkYrot_9bZEJD69uikfy8QxVlFZ7qsKAx6P7F3t=k-no",,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT21Oc1NrdFdSbFJTTUVaM1JreExlamxNV0habGMwRRAB!2m1!1s0x0:0x1f2a356e6f2460e1!3m1!1s2@1:CAIQACodChtycF9oOmNsSktWRlRSMEZ3RkxLejlMWHZlc0E%7C%7C?hl=id","114275033777893249678","https://lh3.googleusercontent.com/a-/ALV-UjVEdH91hl-z-1Jd1j2dhJMkpbhDJht9QCIvJ_-8Hy-OkLKLBko=s64-c-rp-mo-br100","https://www.google.com/maps/contrib/114275033777893249678/reviews?hl=id",,"id",
"Bakso Kabayan Cikutra","5","","2026-05-09T09:55:47.792Z","0","Alisah Wangi","0","false",,,"","sebulan lalu",,,,,,,,,,,,,,,,,,,,,,"5","5","5","Ci9DQUlRQUNvZENodHljRjlvT2psdmF6QXRPQzF3VEdSR1ZDMDFkbk4zYkZoSVJVRRAB",,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2psdmF6QXRPQzF3VEdSR1ZDMDFkbk4zYkZoSVJVRRAB!2m1!1s0x0:0x1f2a356e6f2460e1!3m1!1s2@1:CAIQACodChtycF9oOjlvazAtOC1wTGRGVC01dnN3bFhIRUE%7C%7C?hl=id","113792754963970355383","https://lh3.googleusercontent.com/a/ACg8ocKt8ts3Un2OgL5Yph_pi6h1S5Slri8YBCU289TskBYTUXAYCQ=s64-c-rp-mo-br100","https://www.google.com/maps/contrib/113792754963970355383/reviews?hl=id",,"id",
"Mie Ayam Baso Cipaganti","5","Sebenernya B aja,cm nostalgia mi di jawa","2026-06-14T08:24:26.252Z","0","Yohanes Iddo","15","true",,,"id","4 hari lalu",,,,,,,,,,,,,,,,,,,,,,,,,"Ci9DQUlRQUNvZENodHljRjlvT2psUFozZHFiV0p2TlRGeGEwZE1Xamt5ZFhKNFdGRRAB",,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2psUFozZHFiV0p2TlRGeGEwZE1Xamt5ZFhKNFdGRRAB!2m1!1s0x0:0xef8e6f48c774074e!3m1!1s2@1:CAIQACodChtycF9oOjlPZ3dqbWJvNTFxa0dMWjkydXJ4WFE%7C%7C?hl=id","115205107940777951808","https://lh3.googleusercontent.com/a-/ALV-UjUi2KqnuJIps_HjtbISxIN7u5JuzMudBpsSJcdDdhXKLpr-0exZ=s64-c-rp-mo-ba12-br100","https://www.google.com/maps/contrib/115205107940777951808/reviews?hl=id",,"id",
"Mie Ayam Baso Cipaganti","4","Mie ayam lekoh dan enak, baso nya standar aja, kalau makan deket gerobaknya pas pinggir jalan dan mobil yg lewat suka ngebut2 jadi plus angin2 debu, area makan ada juga yg masuk ke area masjid untuk pilihan lebih nyaman","2026-06-06T07:38:57.508Z","0","Gerry Reymarch","36","true",,,"id","seminggu lalu",,,,,"Makan siang",,,,"Tempat parkir berbayar",,"Bisa parkir di parkiran masjid",,,"Mie Ayam Baso Cipaganti Plus Pangsit",,"Rp 1–25.000","Tempat parkir agak sulit ditemukan",,,"Maks 10 menit",,,,,"Ci9DQUlRQUNvZENodHljRjlvT2tGQ1NEbEVPSHByU1UxYWQwUmhlVU5JU1RkU04xRRAB",,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2tGQ1NEbEVPSHByU1UxYWQwUmhlVU5JU1RkU04xRRAB!2m1!1s0x0:0xef8e6f48c774074e!3m1!1s2@1:CAIQACodChtycF9oOkFCSDlEOHprSU1ad0RheUNISTdSN1E%7C%7C?hl=id","113874073259565154133","https://lh3.googleusercontent.com/a-/ALV-UjWxx4GXOU3HsLbMWe6OsafVBs8sVymcsmB_UlpMMPhGiHAxEixZlw=s64-c-rp-mo-ba12-br100","https://www.google.com/maps/contrib/113874073259565154133/reviews?hl=id",,"id",
"Mie Ayam Baso Cipaganti","5","","2026-05-30T08:59:23.182Z","0","Abi 2","4","true",,,"","2 minggu lalu",,,,,,,,,,,,,,,,,,,,,,,,,"Ci9DQUlRQUNvZENodHljRjlvT2tkMVNVeDNTVUpKWm5wd1NtRk5UM0pmWDFBdGFGRRAB",,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2tkMVNVeDNTVUpKWm5wd1NtRk5UM0pmWDFBdGFGRRAB!2m1!1s0x0:0xef8e6f48c774074e!3m1!1s2@1:CAIQACodChtycF9oOkd1SUx3SUJJZnpwSmFNT3JfX1AtaFE%7C%7C?hl=id","117324148961463979610","https://lh3.googleusercontent.com/a/ACg8ocIbvtaJ6QjOSd-pZiZhALNj1MKxT9JDN23QnIYu_q8iq0mI4ho=s64-c-rp-mo-ba12-br100","https://www.google.com/maps/contrib/117324148961463979610/reviews?hl=id",,"id",
"Mie Ayam Baso Cipaganti","4","","2026-05-21T05:43:41.622Z","0","Irsyal Nasution","31","true",,,"","4 minggu lalu",,,,,,,,,,,,,,,,,,,,,,"4","4","4","Ci9DQUlRQUNvZENodHljRjlvT2xGMGVtRkZZMDE1U0hoVGJHSjBUMVpCUlZGallWRRAB",,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2xGMGVtRkZZMDE1U0hoVGJHSjBUMVpCUlZGallWRRAB!2m1!1s0x0:0xef8e6f48c774074e!3m1!1s2@1:CAIQACodChtycF9oOlF0emFFY015SHhTbGJ0T1ZBRVFjYVE%7C%7C?hl=id","108075338313516839968","https://lh3.googleusercontent.com/a-/ALV-UjWBG_GeKQvNdYvC3oGvv1fM9--RvSdmRQMCrLzH9r5p4oFYHdZG=s64-c-rp-mo-ba12-br100","https://www.google.com/maps/contrib/108075338313516839968/reviews?hl=id",,"id",
"Mie Ayam Baso Cipaganti","4","Mencari mie ayam khas bandung<br>Bawa mobil mesti parkir di mesjid","2026-05-19T14:13:29.419Z","0","cunie syahwa","40","true",,,"id","4 minggu lalu",,,,,"Makan siang",,,,,,,,,,,"Rp 1–25.000",,,,,,"4","4","3","Ci9DQUlRQUNvZENodHljRjlvT25KelprRlZNMHh6WXpCcWFVd3RlRFJXVTI1eVgxRRAB",,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT25KelprRlZNMHh6WXpCcWFVd3RlRFJXVTI1eVgxRRAB!2m1!1s0x0:0xef8e6f48c774074e!3m1!1s2@1:CAIQACodChtycF9oOnJzZkFVM0xzYzBqaUwteDRWU25yX1E%7C%7C?hl=id","100084073788453600967","https://lh3.googleusercontent.com/a-/ALV-UjVvKcI92xtG9xXnYBuHCxvZPxGxGqO4YNzn54BcTnmtUYdeWFXU8g=s64-c-rp-mo-ba12-br100","https://www.google.com/maps/contrib/100084073788453600967/reviews?hl=id",,"id",
"Minang Raya","5","Terbaik","2026-04-09T00:59:37.255Z","0","Busi at","1","false",,,"id","2 bulan lalu",,,,,"Makan siang",,,,,,,,,,,"Rp 1–25.000",,,,,,"5","5","5","Ci9DQUlRQUNvZENodHljRjlvT25SSGFFMDVjMFk0VldVdFZWZzJRMU5WT1hoNVNrRRAB",,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT25SSGFFMDVjMFk0VldVdFZWZzJRMU5WT1hoNVNrRRAB!2m1!1s0x0:0xd479083c235b6e35!3m1!1s2@1:CAIQACodChtycF9oOnRHaE05c0Y4VWUtVVg2Q1NVOXh5SkE%7C%7C?hl=id","117756926804072931676","https://lh3.googleusercontent.com/a/ACg8ocLQT2p1txuUFTSQQQp8A6myd7m1r0kzvpeKYnFWo7Dyct_e4w=s64-c-rp-mo-br100","https://www.google.com/maps/contrib/117756926804072931676/reviews?hl=id",,"id",
