"title","stars","text","publishedAtDate","likesCount","name","reviewerNumberOfReviews","isLocalGuide","responseFromOwnerDate","responseFromOwnerText","originalLanguage","publishAt","rating","reviewContext/Layanan","reviewContext/Negatif","reviewContext/Positif","reviewId","reviewImageUrls/0","reviewImageUrls/1","reviewImageUrls/2","reviewImageUrls/3","reviewImageUrls/4","reviewImageUrls/5","reviewImageUrls/6","reviewImageUrls/7","reviewImageUrls/8","reviewImageUrls/9","reviewImageUrls/10","reviewImageUrls/11","reviewImageUrls/12","reviewImageUrls/13","reviewImageUrls/14","reviewImageUrls/15","reviewImageUrls/16","reviewImageUrls/17","reviewImageUrls/18","reviewImageUrls/19","reviewImageUrls/20","reviewImageUrls/21","reviewImageUrls/22","reviewImageUrls/23","reviewImageUrls/24","reviewImageUrls/25","reviewImageUrls/26","reviewImageUrls/27","reviewImageUrls/28","reviewImageUrls/29","reviewImageUrls/30","reviewImageUrls/31","reviewImageUrls/32","reviewImageUrls/33","reviewImageUrls/34","reviewImageUrls/35","reviewImageUrls/36","reviewImageUrls/37","reviewImageUrls/38","reviewImageUrls/39","reviewImageUrls/40","reviewImageUrls/41","reviewImageUrls/42","reviewImageUrls/43","reviewImageUrls/44","reviewImageUrls/45","reviewImageUrls/46","reviewImageUrls/47","reviewImageUrls/48","reviewImageUrls/49","reviewOrigin","reviewUrl","reviewerId","reviewerPhotoUrl","reviewerUrl","textTranslated","translatedLanguage","visitedIn"
"Apotek Hosanna Ujung Berung","5","Ini apotik kalau ada bintang 1000, gue kasih 1000 deh. Walaupun pelayannya kek mau ngeroyok orang, saking banyaknya. Hahaha tapi serius mereka ramah banget sama satset paraaah. Dateng langsung cari aja teteh-teteh yang lagi ga ngelayanin, pasti langsung diambilin pesanannya. Obatnya juga lengkap, yang biasanya gue harus keliling nyari obat dulu ke k-24 sama kimia farma, di sini ada. Terus kayanya gedungnya baru direnovasi ya, jadi lebih luas sama nyaman, tempat parkirnya juga ok. Mantapppp!!!!","2025-07-16T10:42:32.018Z","0","Siti Rahayu","8","false",,,"id","11 bulan lalu",,,,,"Ci9DQUlRQUNvZENodHljRjlvT2tkNWVIcDNiVTFxYzBWeU1VVkRXbTFKZVhOa1ExRRAB","https://lh3.googleusercontent.com/grass-cs/ANxoTn1ewf23h1BedMnRimaVFTYQymvMTQI50asvzvPvgjYapMFUlp0mh7KEYerclX56OQW9C4ZpkxPLQx-L8gPOKz4jyZcF_fdqm5VH3hEwr0ElU4X3V93xPaTx-_KxmSUtRrA6eLrzF_Zn7XXB=k-no","https://lh3.googleusercontent.com/grass-cs/ANxoTn3k4hBu7XbroCv4M7y-bQmIjspALdcMpqAw54EPhBWV5pwneQCXySutqDqMHa_vKbv2SEH3_4kBobDlcltw8xN8cKLe_uYZ4SyDIGGT2IKgX8yWJbfi7ivZIk9dc8z48g5FunQ2ZD1bG0_y=k-no","https://lh3.googleusercontent.com/grass-cs/ANxoTn0-vwir6S-FvChHbPYl4tnq3xtbEwTaPZ5-cPzRbHOx0zVm2I7qKX2_SDyxBzDA7njPftLep0iBsj1TaLwuR5WV4fnolvLO08ZMKz0FKmBkE-lzAbzRxG-9RG8MAC2rWhM_oZzPQVOtXR7y=k-no",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2tkNWVIcDNiVTFxYzBWeU1VVkRXbTFKZVhOa1ExRRAB!2m1!1s0x0:0xe28820d71612ba1!3m1!1s2@1:CAIQACodChtycF9oOkd5eHp3bU1qc0VyMUVDWm1JeXNkQ1E%7C%7C?hl=id","102425974027571283042","https://lh3.googleusercontent.com/a-/ALV-UjUSDi0Tyjgd4WoBTSDKgCHMBuDCTeKwi46aAcEVtRh-nPJOQL2g=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/102425974027571283042?hl=id",,,
"Apotek Hosanna Ujung Berung","2","tingkatkan kepercayaan dan kepuasan konsumen dengan
1. bebaskan biaya parkir. ke apotek sebentar, motor depan mata cuma 3- 5 meter. beli obat 2.000, 3rb + harus bayar parkir 2.000. mening apotek lain harga lebih mahal beda 500 tapi bebas parkir.
2. kembalian jgn dengan permen. mohon sediakan uang koin, itu masuk hukum dagang ada UU. kalo mau tanya dulu, jgn sepihak.
3. sediakan jenis pembayaran QR itu lebih sesuai nominalnya, penjual jga tidak harus nyiapin uang koin kan.

dari minus ini, ada kelebihannya apotek besar, obat²an lebih komplit, harga lebih murah dari apotek lain apa lagi k24, lahan parkir luas, setiap hari buka.
hatur jlnuhunn","2026-05-11T07:08:20.781Z","0","ipan permana","9","false",,,"id","sebulan lalu",,,,,"Ci9DQUlRQUNvZENodHljRjlvT2xWM1ZsYzNhVlpLT1VoV1FVTTRTMVl6Y1ZwbmVYYxAB",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2xWM1ZsYzNhVlpLT1VoV1FVTTRTMVl6Y1ZwbmVYYxAB!2m1!1s0x0:0xe28820d71612ba1!3m1!1s2@1:CAIQACodChtycF9oOlV3Vlc3aVZKOUhWQUM4S1YzcVpneXc%7C%7C?hl=id","111721680893730309520","https://lh3.googleusercontent.com/a-/ALV-UjXB9EISUxMgcWiqBKN5z_FwW-xCjSOzRH6a5D2h5dTciZ27BB0U=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/111721680893730309520?hl=id",,,
"Apotek Hosanna Ujung Berung","4","Mencari obat kesini sayang sekali tidak tersedia.
Harga juga standar apotek yang tidak murah.

Tempat parkir luas. Ada tukang parkir.

Ramai pengunjung.
Apoteknya besar, yang kerjanya banyak.

Tersedia tempat duduk untuk menunggu dan beristirahat.","2025-04-23T06:25:02.822Z","0","Rumii","569","true",,,"id","setahun lalu",,,,,"ChZDSUhNMG9nS0VJQ0FnTURvb3BiZEJnEAE","https://lh3.googleusercontent.com/grass-cs/ANxoTn3nEyyEsBsopigg_vaqhRP3FdqHzRLLZfsJxtHdURizIb3G8RbypOoVeAXIQxuWYESzA64wosvG-YFvRmgeAiV6KXSDjz9vJCYkM5FjM98kIcokL8lHCd6WAlsSgHRILq150QIw8w=k-no","https://lh3.googleusercontent.com/grass-cs/ANxoTn2lysMXHZcq3SVbB1T-R7Y9hsQsAkp1HERAeYc0JGKR3v-SegcSdTQqQSSOTnPt9lnX_0qbLHLU9hpNBNSsCXzF1fD8Qfif5yUSMqdBgevrZ8OevaaE2lEE4N3SU7RRtrYGih7o=k-no",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnTURvb3BiZEJnEAE!2m1!1s0x0:0xe28820d71612ba1!3m1!1s2@1:CIHM0ogKEICAgMDoopbdBg%7C%7C?hl=id","116275415380451334635","https://lh3.googleusercontent.com/a-/ALV-UjXztpENyl4yONFETSnB_BTwYdzQQ-WkT6zFnAU2eih2IB95DsfbOA=s1920-c-rp-mo-ba12-br100","https://www.google.com/maps/contrib/116275415380451334635?hl=id",,,
"bengkel mobil TRIGUNA 24jam bandung","5","Gercep wlpn tengah malam, terimakasih sekarang mobil sy sudah bisa asruk2an lagi ke proyek 👍","2023-12-09T05:44:00.098Z","0","Herma Wan","1","false","2023-12-09T05:57:45.000Z","Terima kasih udah makai jasa kami semoga mobil nya lancar jaya sampey tujuan dan seterus nya ","id","2 tahun lalu",,,,,"ChZDSUhNMG9nS0VJQ0FnSUNWa19ESkF3EAE","https://lh3.googleusercontent.com/grass-cs/ANxoTn2dYwxV64WKmjqM_DpNdYr2twDk_9JGQHXzhLwyJAFZRTbq0QDBlfRk-2bhNEljBtsrJwUx4TntVdQP1w7X2-I5KQz05cgPUJFOVtFkJwhnU6kj0qM27sGpr1BXj3tYoaTF2sqb_Q=k-no",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNWa19ESkF3EAE!2m1!1s0x0:0x518c5998d8bcd8b7!3m1!1s2@1:CIHM0ogKEICAgICVk_DJAw%7C%7C?hl=id","103130110138976119252","https://lh3.googleusercontent.com/a/ACg8ocIw1PEpw3CEllwEfQStqposiD1UjyF58pfFozjiQYAyW7Il_g=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/103130110138976119252?hl=id",,,
"bengkel mobil TRIGUNA 24jam bandung","5","Sangat rekomen lur 👌👍","2023-12-05T06:15:15.233Z","0","ade saputra (Kang Jose)","41","true","2023-12-06T04:15:21.000Z","Terima kasih atas ke percayaan ke bengkel kami semoga mobil nya lancar jaya","id","2 tahun lalu",,,,,"ChdDSUhNMG9nS0VJQ0FnSUNWcUxLUjJnRRAB","https://lh3.googleusercontent.com/grass-cs/ANxoTn3QjReOxixsRYaWsLPuLYtuJhIFUn1Lwm__cpq2TorlcxPghZv93LCWZV-bU2TdSdp4W4j0yjZMa6I3hyFZyYT0rT6EgkyY8Y9KCzhe4NxEMvr7viNok4RpKn9ol2v8Bj46Xl_Phw=k-no",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNWcUxLUjJnRRAB!2m1!1s0x0:0x518c5998d8bcd8b7!3m1!1s2@1:CIHM0ogKEICAgICVqLKR2gE%7C%7C?hl=id","101268216495948718982","https://lh3.googleusercontent.com/a-/ALV-UjWZR_SjrPw3-jZwyo-jL4hCNZrPt-VoU748RKfMNbz45kxT_xct=s1920-c-rp-mo-ba12-br100","https://www.google.com/maps/contrib/101268216495948718982?hl=id",,,
"bengkel mobil TRIGUNA 24jam bandung","5","mekanik sangat ramah dan sabar dalam mencari masalah mesin dan kendala , tidak terburu buru dalam mengatakan masalah mesin , sangat profesional","2024-03-05T08:47:28.495Z","0","artha sentosa","1","false","2024-03-05T09:23:42.000Z","Terima kasih bentang 5 semoga mobil nya lancar dan bapa nya sehat selalu","id","2 tahun lalu",,,,,"ChZDSUhNMG9nS0VJQ0FnSUM5bHI2VEZnEAE",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUM5bHI2VEZnEAE!2m1!1s0x0:0x518c5998d8bcd8b7!3m1!1s2@1:CIHM0ogKEICAgIC9lr6TFg%7C%7C?hl=id","110630036691081737825","https://lh3.googleusercontent.com/a/ACg8ocIDjbIies1VgVaucTpV75acz46Hp3J2uoWcY7uqabofoBFQut4=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/110630036691081737825?hl=id",,,
"bengkel mobil TRIGUNA 24jam bandung","5","Mantap, cepat,murah !!
Mobil mogok kesini👍","2025-02-26T14:09:40.298Z","0","Arvanca Stoner","1","false","2025-02-26T14:55:20.000Z","Terima kasih bentang 5 nya semoga Mobil nya lancar ","id","setahun lalu",,,,,"ChdDSUhNMG9nS0VJQ0FnTURnemE3LXV3RRAB",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnTURnemE3LXV3RRAB!2m1!1s0x0:0x518c5998d8bcd8b7!3m1!1s2@1:CIHM0ogKEICAgMDgza7-uwE%7C%7C?hl=id","117375514265202207824","https://lh3.googleusercontent.com/a-/ALV-UjXuq85U9A_uksecLVHbb2LaOaCEf2LhNGXehGRvImojuTukdInH=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/117375514265202207824?hl=id",,,
"bengkel mobil TRIGUNA 24jam bandung","5","Cepat ramah jossss","2024-01-19T22:22:55.013Z","0","Ardi Hidayat","2","false","2024-01-20T00:38:16.000Z","Terima kasih bintang 5 dan Terima kasih udah pakai layanan kami semoga mobil nya lancar","id","2 tahun lalu",,,,,"ChZDSUhNMG9nS0VJQ0FnSUROa0xxcVRnEAE",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUROa0xxcVRnEAE!2m1!1s0x0:0x518c5998d8bcd8b7!3m1!1s2@1:CIHM0ogKEICAgIDNkLqqTg%7C%7C?hl=id","112784701311190731950","https://lh3.googleusercontent.com/a/ACg8ocLe_mfGzKy04jFBgIVgwRltn1IpDwl1MKgVeN8maIGAZaziwA=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/112784701311190731950?hl=id",,,
"Bengkel Mobil Nalaktak-Injection | Spesialis Berbagai Jenis Mobil","5","Mantap dan merasa puas...
Pelayanan nya sesuai, tidak perlu diragukan... Harga layanan dibawah bengkel resmi. Tidak asal main ganti onderdil selalu konfirmasi, diagnosa selalu tepat...

Pokoknya mantap","2025-07-15T08:09:09.742Z","0","Ahmad Muzakkir Muaz","5","false","2025-09-09T07:57:33.000Z","Terimakasih atas kepercayaan","id","11 bulan lalu",,,,,"Ci9DQUlRQUNvZENodHljRjlvT25GMk1rWjBObWRqY0ZWRU5VSlJabmswUkVrM1NFRRAB","https://lh3.googleusercontent.com/grass-cs/ANxoTn3qOxaEjfNtpEduKvtddg6MLkI2_V39Bc2aHjjagG-zt2dEytZh35DQzllhGevspNlDT0P2AJdZcYtOhXrMzPpiHSgH1nuE25kCkvj2tQ1nw0BjV5pzF-UDbX5HFgJE-2vN3FgAvZHIT2r6=k-no",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT25GMk1rWjBObWRqY0ZWRU5VSlJabmswUkVrM1NFRRAB!2m1!1s0x0:0x53ec7663849aadc5!3m1!1s2@1:CAIQACodChtycF9oOnF2MkZ0NmdjcFVENUJRZnk0REk3SEE%7C%7C?hl=id","117603898580368980709","https://lh3.googleusercontent.com/a-/ALV-UjXTC4kDVxatAc04WyD0ztjbyuMVCLZCMqqmVCZKIRagu33evdW0=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/117603898580368980709?hl=id",,,
"Bengkel Mobil Nalaktak-Injection | Spesialis Berbagai Jenis Mobil","1","Pelayanan cepat tapi tidak tuntas.
Biaya besar, tapi mobil tetap bermasalah.
Sangat tidak profesional.
Yang penting untung, bukan beresin masalah. 👎🏻👎🏻

Kalau bisa, HINDARI kecuali kepepet ga ada bengkel lain

JANGAN KEMAKAN GOOGLE SPONSOR","2025-06-11T08:45:42.549Z","0","Gea Sagitarius","2","false","2025-06-11T10:26:54.000Z","Maaf mobil nya apa yang ga tuntas nya apa biar lebih jelas ","id","setahun lalu",,,,,"Ci9DQUlRQUNvZENodHljRjlvT21FemVqZFFhRk0wY1VoNGFuTm9ZWE5FV0ZocE9IYxAB",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT21FemVqZFFhRk0wY1VoNGFuTm9ZWE5FV0ZocE9IYxAB!2m1!1s0x0:0x53ec7663849aadc5!3m1!1s2@1:CAIQACodChtycF9oOmEzejdQaFM0cUh4anNoYXNEWFhpOHc%7C%7C?hl=id","116686084296314004373","https://lh3.googleusercontent.com/a/ACg8ocIeiexm8F-8Gmneb87mvCz8CqjopI7c8XpSrpDC0i9SK8fTbg=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/116686084296314004373?hl=id",,,
"Bengkel Mobil Nalaktak-Injection | Spesialis Berbagai Jenis Mobil","1","selagi ga urgent ‼️mending jgn service disini, kalo menurut saya kyakny dikenain harga 3x lipat.. sekali lgi mending jangan service disini","2025-01-23T13:22:09.500Z","0","Gamet Yup","2","false","2025-03-02T18:20:54.000Z","Terima kasih bintang 1 nya","id","setahun lalu",,,,,"ChZDSUhNMG9nS0VJQ0FnSURfbXVXU1Z3EAE",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURfbXVXU1Z3EAE!2m1!1s0x0:0x53ec7663849aadc5!3m1!1s2@1:CIHM0ogKEICAgID_muWSVw%7C%7C?hl=id","110672995921232083466","https://lh3.googleusercontent.com/a/ACg8ocLYsfMCADDWSBtv1CznomPPmqYGSuir3LHzamqsC4XrFPGERg=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/110672995921232083466?hl=id",,,
"Bengkel Mobil Nalaktak-Injection | Spesialis Berbagai Jenis Mobil","5","Pengerjaan Cepat Dan Profesional Banget.","2026-03-25T11:22:31.867Z","0","Jalan Virall","2","false",,,"id","2 bulan lalu",,,,,"Ci9DQUlRQUNvZENodHljRjlvT2pRelVEQTFOazlaVTFrelFXSXlWWFpxY2pNNGRGRRAB",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2pRelVEQTFOazlaVTFrelFXSXlWWFpxY2pNNGRGRRAB!2m1!1s0x0:0x53ec7663849aadc5!3m1!1s2@1:CAIQACodChtycF9oOjQzUDA1Nk9ZU1kzQWIyVXZqcjM4dFE%7C%7C?hl=id","108690303193164255701","https://lh3.googleusercontent.com/a/ACg8ocKPtcI3P6_3xrrLO414kjv7hnwKLl1HlNpo7ItbDjszlkad1Q=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/108690303193164255701?hl=id",,,
"Bengkel Mobil Nalaktak-Injection | Spesialis Berbagai Jenis Mobil","5","Pelayanan memuaskan, hasilnya mobil saya enak lagi tenaganya, om asep selaku owner ramah dan profesional, jadi rekomendasi buat motuba yang bingung mau servis mobil apalagi yang masih karburator","2023-11-05T10:31:19.611Z","1","Mochamad Naufal","28","true","2025-03-02T18:22:19.000Z","Terima kasih bintang 5 dan riview nya semoga lancar terus mobil nya","id","2 tahun lalu",,,,,"ChZDSUhNMG9nS0VJQ0FnSURGeXB6a0NBEAE",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURGeXB6a0NBEAE!2m1!1s0x0:0x53ec7663849aadc5!3m1!1s2@1:CIHM0ogKEICAgIDFypzkCA%7C%7C?hl=id","106210925780766397521","https://lh3.googleusercontent.com/a-/ALV-UjUvWsQ6jRVF3SKbLyypYuOB1It8TxjbfMGjleCxaY5a1M7Jm9vD=s1920-c-rp-mo-ba12-br100","https://www.google.com/maps/contrib/106210925780766397521?hl=id",,,
"Apotek Terang Sejahtera","3","Apotek murah terjangkau cuman Saran dari saya kalau ada obatnya jangan di umpet umpetin dong ka, seadanya ajah jangan pilih kasih yang lain di kasih pas giliran saya malah bilang habis","2022-04-28T15:54:13.599Z","0","Nci Novi","2","false",,,"id","4 tahun lalu",,,,,"ChdDSUhNMG9nS0VJQ0FnSUMyMi1LbV93RRAB",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUMyMi1LbV93RRAB!2m1!1s0x0:0x1a128c8f759d3468!3m1!1s2@1:CIHM0ogKEICAgIC22-Km_wE%7C%7C?hl=id","104144039864824774864","https://lh3.googleusercontent.com/a/ACg8ocLHm3uI7OyjTEAa8P77OKRiFXrK-bFCc7SpEUjI3n-sLGgDgw=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/104144039864824774864?hl=id",,,
"Apotek Terang Sejahtera","5","Apoteknya masih buka? Apakah ada dokter SpKJ nya gak? Harga awal pendaftaran+ biaya dokter nya berapa ya kak?","2024-06-27T19:47:46.866Z","0","DANI BOCIL OFFICIAL","3","false",,,"id","setahun lalu",,,,,"ChdDSUhNMG9nS0VJQ0FnSURMenN2aHBRRRAB",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURMenN2aHBRRRAB!2m1!1s0x0:0x1a128c8f759d3468!3m1!1s2@1:CIHM0ogKEICAgIDLzsvhpQE%7C%7C?hl=id","102962489807294267761","https://lh3.googleusercontent.com/a-/ALV-UjUx63ZjlfK3QPyNFj7K-aCwEXwi6N-NM-L4ZnwFKU0YEjfeMcw=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/102962489807294267761?hl=id",,,
"Apotek Terang Sejahtera","5","Bisa Nerima resep dokter ga?
Terus obat obatan alprazolam ada ga ka?","2022-04-10T06:27:24.535Z","0","Riangunawan Wawan","2","false",,,"id","4 tahun lalu",,,,,"ChZDSUhNMG9nS0VJQ0FnSUMya1BfcldREAE",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUMya1BfcldREAE!2m1!1s0x0:0x1a128c8f759d3468!3m1!1s2@1:CIHM0ogKEICAgIC2kP_rWQ%7C%7C?hl=id","100357812585832255133","https://lh3.googleusercontent.com/a/ACg8ocITyRNn3DSXNBiK2Qci4axVfTPLJ4ipYXvbZ1sApUU1jWybdA=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/100357812585832255133?hl=id",,,
"Apotek Terang Sejahtera","1","Apoteknya ga ada guys. Tutup.","2024-11-21T09:52:03.210Z","1","Pejuang Recehmu","36","true",,,"id","setahun lalu",,,,,"ChdDSUhNMG9nS0VJQ0FnSUNQMklQWjBnRRAB",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNQMklQWjBnRRAB!2m1!1s0x0:0x1a128c8f759d3468!3m1!1s2@1:CIHM0ogKEICAgICP2IPZ0gE%7C%7C?hl=id","117873156468291480029","https://lh3.googleusercontent.com/a-/ALV-UjXGrqRXIbalVrqLN-d0EK3RLMnrM1R8LqAhRoKrmAS5XWGEsTWFgA=s1920-c-rp-mo-ba12-br100","https://www.google.com/maps/contrib/117873156468291480029?hl=id",,,
"Apotek Terang Sejahtera","5","Pelayanan cepat dan ramah tempatnya strategis","2024-05-09T14:04:50.594Z","0","Feby aris saefuloh","2","false",,,"id","2 tahun lalu",,,,,"ChZDSUhNMG9nS0VJQ0FnSUNUZ01EaGRnEAE",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNUZ01EaGRnEAE!2m1!1s0x0:0x1a128c8f759d3468!3m1!1s2@1:CIHM0ogKEICAgICTgMDhdg%7C%7C?hl=id","101058237529621078558","https://lh3.googleusercontent.com/a-/ALV-UjWnWnJo_Uiy2YtpEz9kEfpTygELgJXQ_owCm0nuVKjD2VH7BXWJ=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/101058237529621078558?hl=id",,,
"Apotek Shafiya Zahra","5","Obat-obatan ada banyak, apotekernya ramah-ramah.","2026-04-05T12:57:56.254Z","0","Agge Ibrati","22","true",,,"id","2 bulan lalu",,,,,"Ci9DQUlRQUNvZENodHljRjlvT2paWWRVY3dURXRWZDNONFoyTklWRk56Wkd0T2FIYxAB",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2paWWRVY3dURXRWZDNONFoyTklWRk56Wkd0T2FIYxAB!2m1!1s0x0:0xddc8de80b1976127!3m1!1s2@1:CAIQACodChtycF9oOjZYdUcwTEtVd3N4Z2NIVFNzZGtOaHc%7C%7C?hl=id","114830116705095449279","https://lh3.googleusercontent.com/a/ACg8ocLoIjN3hDLrbTyL08RVcw7HeFlKjHKiFNmwdV6A9VRaVJ52KS8=s1920-c-rp-mo-ba12-br100","https://www.google.com/maps/contrib/114830116705095449279?hl=id",,,
"Apotek Shafiya Zahra","5","Apotek ini walau sama dengan apotek lain nya karena punya standar yang sama. Namun beda nya dari apotek ini, pelayanan nya yang super ramah, dan kalau bingung dengan obat, selalu diberikan edukasi yang mudah dipahami. Nice team. Oh iya, lokasi nya juga sebelahan dengan toko ritel ternama, jadi bisa sekalian belanja","2025-06-08T03:41:58.795Z","0","R. Ihsan S. Permana (Abu Nadhifa Haidar)","4","false","2025-06-10T08:14:32.000Z","terima kasih kakak..","id","setahun lalu",,,,,"ChZDSUhNMG9nS0VPQ2ptdnJOaE5UclVnEAE",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VPQ2ptdnJOaE5UclVnEAE!2m1!1s0x0:0xddc8de80b1976127!3m1!1s2@1:CIHM0ogKEOCjmvrNhNTrUg%7C%7C?hl=id","116123663302226030902","https://lh3.googleusercontent.com/a-/ALV-UjW3TqEkaLf23pWHnm_nLPFOIDuwauBe4ugqmW_aA-Pi4AD4RLha=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/116123663302226030902?hl=id",,,
"Apotek Shafiya Zahra","5","pelayanan nya ok, lengkap","2025-11-22T12:36:34.572Z","0","ivi shavina","5","false",,,"id","6 bulan lalu",,,,,"Ci9DQUlRQUNvZENodHljRjlvT2t4cFQyZEVjWE5TUkdZd1QwRnBaR00xVXpOVGVrRRAB",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2t4cFQyZEVjWE5TUkdZd1QwRnBaR00xVXpOVGVrRRAB!2m1!1s0x0:0xddc8de80b1976127!3m1!1s2@1:CAIQACodChtycF9oOkxpT2dEcXNSRGYwT0FpZGM1UzNTekE%7C%7C?hl=id","114419134913060529759","https://lh3.googleusercontent.com/a/ACg8ocLiQodRuLVN16btebXv7XhiZ9nyzBOp6l4PLJr7L_lo0ot05Q=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/114419134913060529759?hl=id",,,
