"title","stars","text","publishedAtDate","likesCount","name","reviewerNumberOfReviews","isLocalGuide","responseFromOwnerDate","responseFromOwnerText","originalLanguage","publishAt","rating","reviewContext/Layanan","reviewContext/Positif","reviewId","reviewImageUrls/0","reviewImageUrls/1","reviewImageUrls/2","reviewImageUrls/3","reviewImageUrls/4","reviewImageUrls/5","reviewImageUrls/6","reviewImageUrls/7","reviewImageUrls/8","reviewImageUrls/9","reviewImageUrls/10","reviewImageUrls/11","reviewImageUrls/12","reviewImageUrls/13","reviewImageUrls/14","reviewImageUrls/15","reviewImageUrls/16","reviewImageUrls/17","reviewImageUrls/18","reviewImageUrls/19","reviewImageUrls/20","reviewImageUrls/21","reviewImageUrls/22","reviewImageUrls/23","reviewImageUrls/24","reviewImageUrls/25","reviewImageUrls/26","reviewImageUrls/27","reviewImageUrls/28","reviewImageUrls/29","reviewImageUrls/30","reviewImageUrls/31","reviewImageUrls/32","reviewImageUrls/33","reviewImageUrls/34","reviewImageUrls/35","reviewImageUrls/36","reviewImageUrls/37","reviewImageUrls/38","reviewImageUrls/39","reviewImageUrls/40","reviewImageUrls/41","reviewImageUrls/42","reviewImageUrls/43","reviewImageUrls/44","reviewImageUrls/45","reviewImageUrls/46","reviewImageUrls/47","reviewImageUrls/48","reviewImageUrls/49","reviewOrigin","reviewUrl","reviewerId","reviewerPhotoUrl","reviewerUrl","textTranslated","translatedLanguage","visitedIn"
"Spesialis Laptop Second Terbaik di Kota Bandung | Laptop Milenial Official | Good Quality - Amanah - Bergaransi","5","Pelayanannya top banget, seller ramah sekali n selalu ngasih edukasi sebelum dan setelah membeli laptopnya, kebetulan saya beli lewat e-commerce dan pengirimannya super duper aman banget, laptop sampai dengan kondisi yang baik, kualitas laptop juga jangan diragukan lagi, bener bener like new banget, jangan ragu buat beli disinii ya!!","2026-02-05T03:45:00.062Z","0","rachel mikaela","1","false",,,"id","4 bulan lalu",,,,"Ci9DQUlRQUNvZENodHljRjlvT21ZM1EySllUV3hKUVcxM1UxRXpSbTVLVkhFd05YYxAB","https://lh3.googleusercontent.com/grass-cs/ANxoTn2OIV5YZmf7TNFvctlywNnVjaI9Ukg07I0uorbIV_3ej8nsUpW1rzpMj7QxdVJAPfK0f5h8aaNLCnxVz6JKEUJ_fbAxWtiayZENvoBeCA0DfgAAkBHcWRUa63mtKzE3JPSaQaV5pH5t_ofv=k-no",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT21ZM1EySllUV3hKUVcxM1UxRXpSbTVLVkhFd05YYxAB!2m1!1s0x0:0x768e473c96ade536!3m1!1s2@1:CAIQACodChtycF9oOmY3Q2JYTWxJQW13U1EzRm5KVHEwNXc%7C%7C?hl=id","106221995333756288452","https://lh3.googleusercontent.com/a-/ALV-UjWlQstUxbQZ0N3OoXq2cq6SXgjA-Eg0qM8T9C5LGM0btLtd21Q=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/106221995333756288452?hl=id",,,
"Spesialis Laptop Second Terbaik di Kota Bandung | Laptop Milenial Official | Good Quality - Amanah - Bergaransi","5","Mantapp pokoknyaaa..jangan ragu pokoknya untuk beli di toko ini..jos jis pwool...amanah penjualnya ramahh bgt pula..smga barangnya awetttt🙂🙏🏻makasihhhhh kakaaaaa😍","2026-06-09T02:24:50.748Z","0","Rifka Anisa'ul Fadilah","1","false",,,"id","seminggu lalu",,,,"Ci9DQUlRQUNvZENodHljRjlvT205dVUxaHFOa0pOWVZsMUxUVnlVV0pXTURKVFJXYxAB",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT205dVUxaHFOa0pOWVZsMUxUVnlVV0pXTURKVFJXYxAB!2m1!1s0x0:0x768e473c96ade536!3m1!1s2@1:CAIQACodChtycF9oOm9uU1hqNkJNYVl1LTVyUWJWMDJTRWc%7C%7C?hl=id","115956346028951830006","https://lh3.googleusercontent.com/a/ACg8ocLL3bB8NMuLfedXAOM-hjD7bTSduuRRMjy_5JRwO9K1ohpY-w=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/115956346028951830006?hl=id",,,
"Bandung Komputer Mall","4","Tempat rekomendasi buat cari laptop, komputer, audio mobil, PlayStation, CD, DVD.
Di Bandung Komputer Mall juga ada peralatan penyedia bahan baku untuk servis komputer, laptop dan barang elektronik lainnya.
Mau jual atau beli laptop second, ini tempatnya di Kota Bandung yang terletak di Jalan Ahmad Yani dekat Stadion Sidolig ke arah alun-alun Bandung.
Oh iya di sini juga bisa servis printer jika printermu rusak. Bisa juga tukar tambah dengan printer yang ada di sini. Harganya oke, cocok untuk saku mahasiswa.","2019-06-14T08:36:24.020Z","1","IDEN","508","true",,,"id","7 tahun lalu",,,,"ChZDSUhNMG9nS0VJQ0FnSUQ0LVk2TEZREAE","https://lh3.googleusercontent.com/grass-cs/ANxoTn0mcBsmI-mLmr8eXLIT1NJQQmPlyHnwe4MX10V8yWaj-TRVlnSWPoS-0z86Q2ziFnBVIERiIDh73J4M7DYeq9XRP3itB1sJfinNnGaq-qU8q5x35Sa_Y9mzIfgvV3z6WnrwgCk8=k-no","https://lh3.googleusercontent.com/grass-cs/ANxoTn3M8EN3XXXz76ntrhIQm3X_vY3Ar7R2t3NusDnPdXH3C85h9tMLwYJhsipywgFbDirGLuLh9lb3ePzsapHPDORbPP7AdFPp_CnakorTjPZYvXX7q3C6r8QfDzxY01Zw8eUcJmNy=k-no","https://lh3.googleusercontent.com/grass-cs/ANxoTn3kgQkeYgGgccjOYINIt2Fnv2LDGRk-immrN7o2AnFBuXeuIzCTP7w7noujG3PxfIUyadmjN5UVGXZxup8glM-kUXBhf56kQjvbGSmE3xe-Q5_XIqqsWggLlB2Eq5SYg8rj0G3h=k-no","https://lh3.googleusercontent.com/grass-cs/ANxoTn2qH94J1drCaxIGEx7G0RpU7Lht6nZ0EEEMrhfRwPOJQH0AYDdWGrHWYCb6OMa5xJcJgU6JDNH8c1P58TqSaq4MsISNDgsGwXAiholKVeFVMNm6XFdtXtN0HDSBl6jX2zTXY4PV_A=k-no","https://lh3.googleusercontent.com/grass-cs/ANxoTn3ENUB55V5PJ75ZZ8-jwq8-jookvMadis5BosbF2JUQI3zyjL597GcDHDJBZUuHY-FfSYOevHXAFVdxDBz4KFv5a0xHoDbPf5oeIrKnpaWPbfxMO0itaoucwV1l7sSUEy2cpqzj=k-no","https://lh3.googleusercontent.com/grass-cs/ANxoTn2vrwqVmM0_xj1fMgwp-0hb46GzMW5YWSReT6wZd8uFFapkni1hsTaHQqCg__oi7twOVrpJVhmZmLuazXPIz7hj2usmmU8754y6LFisMynpbCEQffZ1mhZNHftsI6IGkCfkLrBf5A=k-no",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUQ0LVk2TEZREAE!2m1!1s0x0:0xcfba863061900764!3m1!1s2@1:CIHM0ogKEICAgID4-Y6LFQ%7C%7C?hl=id","106307715643037920443","https://lh3.googleusercontent.com/a-/ALV-UjVMBVztNCR2M7eQSpGQl8GuRL5nvwowaW0a8DlYaQE9mRl1Slam=s1920-c-rp-mo-ba12-br100","https://www.google.com/maps/contrib/106307715643037920443?hl=id",,,
"Bandung Komputer Mall","5","Banyak pilihannya .. pelayananan nya mantap....","2020-09-29T22:11:43.889Z","1","Irfhan Hadiansyah","15","true",,,"id","5 tahun lalu",,,,"ChdDSUhNMG9nS0VJQ0FnSURDd2RmR3J3RRAB","https://lh3.googleusercontent.com/grass-cs/ANxoTn2TlLYgOVHRnfR0R_z91J8Lsa4ZpGZolMjcNLG1H_TMuKEIFfzN9p9cAvAMqA4742Cn8ioADEi-6Kh-r9ck6ykKDeAdR3rrb3NfRUWVT58muyrd7FaAMSebYpFvHXJ3JVJ8S0s=k-no","https://lh3.googleusercontent.com/grass-cs/ANxoTn0_ssk2Rt_5Yp-rqoPAeDaIyHx8PMOZgA7JUK0A4tEAvZ-P-cnoC8kdQKy0YIe8radK2y30G6d5G3zfs_bm7BJ7bnnZABkJkDGTpAUUAbG536mA98THsgz3-Qo2GuIaUJNzN7Omzg=k-no","https://lh3.googleusercontent.com/grass-cs/ANxoTn38hTKuVzT7koSSFCRvTiEiFNTpw8jF0Q9dGHufYB63wXZM1UAdrgFhzjZKH6PE9EdY_ZBB4xrrSNxWoO_zqQra8-FvuH2nGcIU9_tr9EoMBoGozIg02tS752Z25GauerDoigi6=k-no",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURDd2RmR3J3RRAB!2m1!1s0x0:0xcfba863061900764!3m1!1s2@1:CIHM0ogKEICAgIDCwdfGrwE%7C%7C?hl=id","109893433505135217687","https://lh3.googleusercontent.com/a-/ALV-UjXLVTqnpvTIwz-ewrBRSK1ubH1PeISRtkJbei-nNTBKAc43W1o=s1920-c-rp-mo-ba12-br100","https://www.google.com/maps/contrib/109893433505135217687?hl=id",,,
"Bandung Komputer Mall","4","Barang2 cukup lengkap. Pelayanan cukup ramah","2020-11-25T05:00:39.685Z","0","Rizal Anshori","30","true",,,"id","5 tahun lalu",,,,"ChdDSUhNMG9nS0VJQ0FnSURpeEtYQWd3RRAB","https://lh3.googleusercontent.com/grass-cs/ANxoTn3KHMctacul62innUXI6snuP6HE2AfkhzSf3LF5lBehVZ2wi1g7n7G3RZY9Npu6driLik8fVNYl368KO-MA7J1YUam2ekS_Y7Hrfvg0WoZ2oR-59x8pzaCmQmhNbkxs9dQE51H36Q=k-no","https://lh3.googleusercontent.com/grass-cs/ANxoTn0GsR99OSHYWQHmnaP0O6wdBWBtt8oxc8_hV9kxLzWf9rEG0xHnDFcdgXMFTdtqjqIVS_tIajMnrkRV8WUD2XYHetbGWBvYTvnjT5yNcsBih61b8JEm8gSkStdGRUHrMMTlvQs=k-no",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURpeEtYQWd3RRAB!2m1!1s0x0:0xcfba863061900764!3m1!1s2@1:CIHM0ogKEICAgIDixKXAgwE%7C%7C?hl=id","105766686133037993649","https://lh3.googleusercontent.com/a-/ALV-UjXaxf9c2tg69vjUE_pLSZ93jK7YPJ6zUz7HAQ7Q6d5R2grTFtd4=s1920-c-rp-mo-ba12-br100","https://www.google.com/maps/contrib/105766686133037993649?hl=id",,,
"Bandung Komputer Mall","5","Kalo mau Service komputer dan printer, disini cocok nih, sparepart nya  komplit👌","2021-10-05T05:32:35.954Z","1","firman ramadhan","70","true",,,"id","4 tahun lalu",,,,"ChZDSUhNMG9nS0VJQ0FnSUQ2LVk3d1h3EAE","https://lh3.googleusercontent.com/grass-cs/ANxoTn1JRzLrqQi6mSS-oO5DXjwsoc_7OvOMyNHvXucX5X4RJLzvCzX4gScM_8PIU4baoNlkD_VInVf-2Lj1BEXQlkAd2x9HcZL_w06F3Bx1FVk0R4r7Vw_cXi6fjwa5RSYExHvzru-qXQ=k-no",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUQ2LVk3d1h3EAE!2m1!1s0x0:0xcfba863061900764!3m1!1s2@1:CIHM0ogKEICAgID6-Y7wXw%7C%7C?hl=id","108617083004734013920","https://lh3.googleusercontent.com/a-/ALV-UjVfcBPLzb7U9Y2P1fKhIsGU9U_S22gs6Gr5auZhJ_2y38CZtfc=s1920-c-rp-mo-ba12-br100","https://www.google.com/maps/contrib/108617083004734013920?hl=id",,,
"Bandung Komputer Mall","5","Kak Jaka shop mgrnya asyik orangnya, hasil kerjanya bagus  5* deh.","2025-08-05T14:20:27.843Z","0","B.C. Andriyono","1015","true",,,"id","10 bulan lalu",,,,"Ci9DQUlRQUNvZENodHljRjlvT2xCSWVFUjROak5qUjJvMVV6ZElOMEZtY205VFgwRRAB",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2xCSWVFUjROak5qUjJvMVV6ZElOMEZtY205VFgwRRAB!2m1!1s0x0:0xcfba863061900764!3m1!1s2@1:CAIQACodChtycF9oOlBIeER4NjNjR2o1UzdIN0Fmcm9TX0E%7C%7C?hl=id","117094397379329810564","https://lh3.googleusercontent.com/a-/ALV-UjVmz4O4bPhfhY2722QCbA6ACwSl9Sw_WzmZWzhXfkQtI_R66hraLw=s1920-c-rp-mo-ba12-br100","https://www.google.com/maps/contrib/117094397379329810564?hl=id",,,
"Service laptop bandung (Distric Computer)","1","Mau bagi pengalaman saya waktu servis disini. Saya mau servis krn laptop saya freeze dan masuk desktopnya lama. Waktu awal mau dibongkar saya sudah bilang pelan2 ya mas soalnya bukanya susah. Baru dibilang, ada suara ctek... (dan bener aja ada bagian di engsel yang lepas). Waktu di cek tiba2 temennya teknisi ini dateng datang, lalu ngetik di hp dan menunjukkan ke si teknisi tanpa bilang langsung dari mulut (di sini saya mulai curiga). Setelah selesai dibongkar dan di cek, tiba2 teknisi menyimpulkan ssdnya rusak sudah dibawah 80% dan katanya perlu ganti (sambil upselling ssdnya yang dia punya di toko). Dikira dia saya lugu. Di sini saya menyumpulkan bahwa dia mau nipu karena sebelum saya servis saya sudah mempersiapkan segala macem (mulai dari cek health ssd di crystaldiskinfo dan masih 95%, foto hardware soalnya takut diganti, dll). Alhasil saya jadi tidak servis di sini dan memutuskan untuk pindah. Hasil tadi yang engselnya copot, cuma dilem dan tidak ada tanggung jawab (mantap). Hal yang paling merugikan buat saya adalah ternyata sticker garansinya dia bolongin (mantap2x). Mungkin dia lakuin ini gara2 gk jadi servis di tempat dia. Akhirnya saya servis di tempat lain, hanya tinggal install ulang dan semua beres. Jgn servis di tempat ini, gk amanah. Semoga gk ada korban lagi seperti saya kalau baca review ini.","2026-02-12T10:03:20.575Z","0","James Christian","2","false",,,"id","4 bulan lalu",,,,"Ci9DQUlRQUNvZENodHljRjlvT25OQ1pEVndNM0ZuU0RKSE56SjFOREpUU1c5SFJGRRAB",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT25OQ1pEVndNM0ZuU0RKSE56SjFOREpUU1c5SFJGRRAB!2m1!1s0x0:0x429a5819f745e550!3m1!1s2@1:CAIQACodChtycF9oOnNCZDVwM3FnSDJHNzJ1NDJTSW9HRFE%7C%7C?hl=id","117872868981503640068","https://lh3.googleusercontent.com/a/ACg8ocJyzZI2EVLr79mmZ2g8a3FreXV4IbNexoYN9KR__TsGJfBXwA=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/117872868981503640068?hl=id",,,
"Service laptop bandung (Distric Computer)","5","ga sia2 dateng jauh2 ke BEC, tempat servis recomended.. mati total bisa di tunggu.. mantap pisan, harga terjangkau, berkualitas dan bergaransi","2025-07-27T14:05:56.907Z","0","Sulastri Saputri","2","false",,,"id","10 bulan lalu",,,,"Ci9DQUlRQUNvZENodHljRjlvT25WeGQwcHZaVkJYZWxvemQwVmFTVkpOU1c5VE5HYxAB",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT25WeGQwcHZaVkJYZWxvemQwVmFTVkpOU1c5VE5HYxAB!2m1!1s0x0:0x429a5819f745e550!3m1!1s2@1:CAIQACodChtycF9oOnVxd0pvZVBXelozd0VaSVJNSW9TNGc%7C%7C?hl=id","111868710795132903698","https://lh3.googleusercontent.com/a/ACg8ocIPE0E4U0MnysAxoJeGGzFt8rmtofnupunEXofx-90CPNKMzA=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/111868710795132903698?hl=id",,,
"Service laptop bandung (Distric Computer)","5","akhirnya tidak sia sia indramayu-bandung hanya untuk servis laptop saja... a acep terima kasih sudah memperbaiki leptop saya,, nanti buka cabang saja ya a di indramayu nya... ;)","2021-07-25T16:32:38.986Z","2","Khaeron Eron","1","false","2022-08-15T05:42:07.000Z","maksih kaka reviwe nya","id","4 tahun lalu",,,,"ChdDSUhNMG9nS0VJQ0FnSUNhblB1cmpRRRAB","https://lh3.googleusercontent.com/grass-cs/ANxoTn3LIGaIx54DnwyUdCARaq66xLwLIfGddAFI2ndAu4aITJ9fOSLyzoczveDuLFTBN1SvB_aWyBMdGgvt3qY2P-gShRli8baVROzKJC-FnQctmUQ7NXQtsjVgw1Z3vewjdiS3mnk=k-no","https://lh3.googleusercontent.com/grass-cs/ANxoTn2Bbe-0eqGhKvIS98t-HPkPODkWtMaLXo46XlUr3sSKvLSr68HZ873qGHqo8gvCtMWAu2jdhn_h9ql5lqE7fHPl3qUE9z9BJzxXBEZBbjo-6MaVo4BVGwKberi2eGOFb-JfmKIAVw=k-no",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNhblB1cmpRRRAB!2m1!1s0x0:0x429a5819f745e550!3m1!1s2@1:CIHM0ogKEICAgICanPurjQE%7C%7C?hl=id","109608388385096117634","https://lh3.googleusercontent.com/a/ACg8ocKjVTKEFDGCq2YVaZ4Bdw6KioV7U--wd_KJEGJaLYm4rez1sA=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/109608388385096117634?hl=id",,,
"Service laptop bandung (Distric Computer)","5","Tempat recommend buat servis beli laptop di sini harga terjangkau kualitas GK kacau di jamin pelanggan puas sumpah pokonya mantapp","2025-07-28T12:10:24.926Z","0","Santika Junita","1","false",,,"id","10 bulan lalu",,,,"Ci9DQUlRQUNvZENodHljRjlvT2xKblpIWmxSR04xVjJGSVRuSkpORVpxWnpKbGQyYxAB",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2xKblpIWmxSR04xVjJGSVRuSkpORVpxWnpKbGQyYxAB!2m1!1s0x0:0x429a5819f745e550!3m1!1s2@1:CAIQACodChtycF9oOlJnZHZlRGN1V2FITnJJNEZqZzJld2c%7C%7C?hl=id","103257425126476509701","https://lh3.googleusercontent.com/a/ACg8ocJfZKDpz7kX5AzM1ORQ_HnQ-5O7mHH6phl8QyZZPMG9n7cePw=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/103257425126476509701?hl=id",,,
"Service laptop bandung (Distric Computer)","1","Hasil nya jelek ga rapih.. Trauma","2026-05-06T05:11:34.172Z","0","Suci Ihtisabi","3","false",,,"id","sebulan lalu",,,,"Ci9DQUlRQUNvZENodHljRjlvT25Cek4zTmpZMHBFYjBOb2EybDRSMkl0UjJoVVVIYxAB",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT25Cek4zTmpZMHBFYjBOb2EybDRSMkl0UjJoVVVIYxAB!2m1!1s0x0:0x429a5819f745e550!3m1!1s2@1:CAIQACodChtycF9oOnBzN3NjY0pEb0Noa2l4R2ItR2hUUHc%7C%7C?hl=id","104502315875039874046","https://lh3.googleusercontent.com/a/ACg8ocJAR5GMF2iR5R7tfWzknOxTFd308_w_6goUrjNzxtMIzJHCew=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/104502315875039874046?hl=id",,,
"Jakartanotebook Bandung","5","Sudah sering belanja disini 50x lebih. Alasan utama harga lebih murah dari Ecommerce terkenal & bisa langsung diambil alias free ongkir. Bisa juga nitip beli dari jakarta/PO cuma sehari, free ongkir","2026-03-10T06:07:49.548Z","0","Ganjar Setia Maulana","5","false","2026-03-14T02:03:54.000Z","Hallo kak terimakasih atas ulasannya ya, kami tunggu kembali kedatangannya 🙏🏻
","id","3 bulan lalu",,,,"Ci9DQUlRQUNvZENodHljRjlvT21oaVZYUjJRM0JpVlVaTFRIZFpjRkpuTTBsSlIyYxAB","https://lh3.googleusercontent.com/grass-cs/ANxoTn0kUaBcwnrwxakaLiE6lzfu3-KTysra9m4byXTfbM-mmcZvHMkR6SnfvkXEdGsTX-m5da61yEpfBpi56TUHI1toKV5zyv-EGdKm1BGKkNf6AR_q4fUZFPuSThfj5pzIKwG426jInbq5pQGG=k-no","https://lh3.googleusercontent.com/grass-cs/ANxoTn1a2lJrMWXzk8X0GUH9lxETDv8Obh7e62HOPwI1sKwlKhjoJ7rXniY_SyzK6KWzCtCS20zo5E74eHeIQQwKZ80ieG3OHO1IsEv3ffFpV10pkXpy_XZM8IesgbkuDqc8-9AwcrEl4AjYWiVH=k-no",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT21oaVZYUjJRM0JpVlVaTFRIZFpjRkpuTTBsSlIyYxAB!2m1!1s0x0:0xced67c14856fa87d!3m1!1s2@1:CAIQACodChtycF9oOmhiVXR2Q3BiVUZLTHdZcFJnM0lJR2c%7C%7C?hl=id","108041376505712108745","https://lh3.googleusercontent.com/a/ACg8ocJuXNdXAt4p45XAXet_-YpBPrTICD_L5CgKWpnhW3QLBGmklQ=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/108041376505712108745?hl=id",,,
"Jakartanotebook Bandung","5","Kebutuhan barang cukup lengkap dan pelayanannya juga ramah, harus buat dulu akun tapi mudah karna dibantu oleh tim jakartanotebook
Terimakasih","2026-04-15T04:15:56.927Z","0","ramdani setiaji","3","false","2026-04-19T14:33:54.000Z","Hallo kak terimakasih atas ulasannya ya, kami tunggu kembali kedatangannya 🙏🏻","id","2 bulan lalu",,,,"Ci9DQUlRQUNvZENodHljRjlvT2t4ak16RnZORGhVY25oZmFFSnROSGQ1VUROS1gzYxAB","https://lh3.googleusercontent.com/grass-cs/ANxoTn2r4vO_Q2xQWOc-DovXHVOOkYdAhvIC_tjnVJLNt9isakgoX8FwLDNR7-F3HdMBK-ZF2eYCo5xkFLR8UoLiTHcUp61bCPWMEWzqv6qgY_iHGu-Shfmb40jojPIwuEV8Wu7s-sFoEKVsVrQG=k-no","https://lh3.googleusercontent.com/grass-cs/ANxoTn0Fgue8HaRm4L_OjrP1dlaWOo62zAU34pj95VZWm_-y_srqQH1fy3Wk6PsBClYrgnrm8rE6uJZRbiuOEyrOjzh3Z68LbGk8i_j0AoJHUcPjIvkAYW7kMZy9HyKLAB6swSdB4ZS6iMYd8tDp=k-no","https://lh3.googleusercontent.com/grass-cs/ANxoTn1dYbE6m3vLxczYPCYcY13be_FWo6gvFSPtRsv7mJasNxv6KV2ydhlef8FhGjXKjqKQL-I6iT1s527wgtYt-4CkrZ74m_s16XvX2lHKBIcVrTYx28Q_qT0d0wT6gqaBK-DNZM0yPdu_Aa5V=k-no",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2t4ak16RnZORGhVY25oZmFFSnROSGQ1VUROS1gzYxAB!2m1!1s0x0:0xced67c14856fa87d!3m1!1s2@1:CAIQACodChtycF9oOkxjMzFvNDhUcnhfaEJtNHd5UDNKX3c%7C%7C?hl=id","102100096442933773079","https://lh3.googleusercontent.com/a-/ALV-UjVzntYIhPZ2MORnKs_y6RoPlxESvsmSgPrVUim9J5nvk8E21hp-=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/102100096442933773079?hl=id",,,
"Jakartanotebook Bandung","5","Baru pertama kali belanja di Jaknot bandung, biasanya belanja di Jaknot benhil. Pelayanan ramah dan tempatnya juga luas. Goodjob Jaknot Bandung","2026-02-26T06:59:15.413Z","0","Ratu Afifani","7","false","2026-03-09T11:14:24.000Z","Hallo kak terimakasih atas ulasannya ya, kami tunggu kembali kedatangannya 🙏🏻","id","3 bulan lalu",,,,"Ci9DQUlRQUNvZENodHljRjlvT2twWVpuVXdabmRNU2xaTVVreGliMUpQWm1WYVltYxAB","https://lh3.googleusercontent.com/grass-cs/ANxoTn02H8bI9a_-FGH49-BRM_ikCHl0vLlFd81fUVuMRRTsG86l9wrfDEJucL7jL5akzlXQ64u1pn1Mbh7_ufeiaDjORPsCjlxqXfYQoow8z76psBbsFQVjDzMw0zHoM1xgcPQk0OK7TLTs7n4=k-no",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2twWVpuVXdabmRNU2xaTVVreGliMUpQWm1WYVltYxAB!2m1!1s0x0:0xced67c14856fa87d!3m1!1s2@1:CAIQACodChtycF9oOkpYZnUwZndMSlZMUkxib1JPZmVaYmc%7C%7C?hl=id","108043036866967404356","https://lh3.googleusercontent.com/a-/ALV-UjXJzDfURIutNip_o-kFhSAIpHWemZna2XdfJnT6wGI3nnH0DYar=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/108043036866967404356?hl=id",,,
