"title","totalScore","reviewsCount","street","city","state","countryCode","website","phone","categories/0","categories/1","categories/2","categories/3","categories/4","categories/5","categories/6","categories/7","categories/8","categories/9","url","categoryName"
"A ER JOK MODIFIKASI","5","26","Jl. Rumah Sakit","Kota Bandung","Jawa Barat","ID",,"+62 857-2724-7472","Bengkel Sepeda Motor",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=A%20ER%20JOK%20MODIFIKASI&query_place_id=ChIJnYpRZ5LdaC4Rp8RTHK0D1HY","Bengkel Sepeda Motor"
"Toko Megaria","4.1","493","Jl. Kalipah Apo No.17","Kota Bandung","Jawa Barat","ID",,"+62 811-2122-108","Toko Alat Dapur","Kafe","Pemasok makanan dan minuman katering","Pemasok mesin kopi","Toko Peralatan Makan","Toko Elektronik","Toko Suvenir","Hotel",,,"https://www.google.com/maps/search/?api=1&query=Toko%20Megaria&query_place_id=ChIJD17aiiHmaC4RTgvBtU-J_xc","Toko Alat Dapur"
"Yonk Jaya Motor","4.4","1021","Jl. A. Yani No.358","Kota Bandung","Jawa Barat","ID","https://wa.me/+6282219909925","+62 822-1990-9925","Toko Suku Cadang Motor",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Yonk%20Jaya%20Motor&query_place_id=ChIJtQjYpJTnaC4RPfOiDKpLUeU","Toko Suku Cadang Motor"
"HW OTOPAINT Vapor Blasting & Powder Coating Bandung","5","7","Jl. Cijawura Girang V No.34","Kota Bandung","Jawa Barat","ID","https://hwotopaint.com/","+62 812-1717-4962","Bengkel Sepeda Motor","Toko perawatan otomotif","Pengecatan Mobil","Bengkel Bongkar Pasang Mesin","Layanan pengupasan cat",,,,,,"https://www.google.com/maps/search/?api=1&query=HW%20OTOPAINT%20Vapor%20Blasting%20%26%20Powder%20Coating%20Bandung&query_place_id=ChIJXRJYGWfpaC4Rr6zjpEm8qn0","Bengkel Sepeda Motor"
"BAD FOX COMPANY","5","6","3J3G+67P","Kota Bandung","Jawa Barat","ID",,"+62 881-9427-474","Bengkel Sepeda Motor",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=BAD%20FOX%20COMPANY&query_place_id=ChIJaxA262DoaC4RkhXfEuMogHs","Bengkel Sepeda Motor"
"NoLimitz Maticshop","4.7","1244","Jl. Cijagra No.14 B-C","Kota Bandung","Jawa Barat","ID","http://nolimitz.id/","+62 858-6090-1990","Toko Suku Cadang Motor",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=NoLimitz%20Maticshop&query_place_id=ChIJcT7_UWHoaC4Rj09hKeCl1g4","Toko Suku Cadang Motor"
"Bengkel Bubut Lss","4.3","3","3HJJ+CFX, Jl. Suryani","Kota Bandung","Jawa Barat","ID",,"","Bengkel Mobil",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Bengkel%20Bubut%20Lss&query_place_id=ChIJkXUyXw_maC4Rpbze9Tz30w0","Bengkel Mobil"
"PIN PROJECT CARBON KEVLAR","4.9","43","Jl. Moch. Ramdan","Kota Bandung","Jawa Barat","ID",,"+62 896-1259-4122","Bengkel Sepeda Motor",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=PIN%20PROJECT%20CARBON%20KEVLAR&query_place_id=ChIJ5xIS97fpaC4RkvFHb7XX0v8","Bengkel Sepeda Motor"
"Ducks.Garage","4.8","579","Jl. K.H. Ahmad Dahlan No.3","Kota Bandung","Jawa Barat","ID",,"+62 896-6231-6541","Toko Suku Cadang Motor",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Ducks.Garage&query_place_id=ChIJab2NKtDnaC4RDh0Yi80zAyY","Toko Suku Cadang Motor"
"PSG Motor Accessories","4.6","38","Jl. Astana Anyar No.266","Kota Bandung","Jawa Barat","ID",,"+62 22 5206354","Toko Suku Cadang Motor",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=PSG%20Motor%20Accessories&query_place_id=ChIJjR1A7p7oaC4RNlB5pXo-How","Toko Suku Cadang Motor"
"Las Karbit Abah","5","3","Jl. Caringin No.337","Kota Bandung","Jawa Barat","ID",,"","Bengkel Mobil",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Las%20Karbit%20Abah&query_place_id=ChIJdRxVn03vaC4RUnAmTPjzbV4","Bengkel Mobil"
"Yobel Autolight","4.7","258","Jl. Moch. Toha No.153","Kota Bandung","Jawa Barat","ID","https://www.tokopedia.com/yobelautolight","+62 878-2509-5717","Toko Reparasi Lampu","Bengkel Mobil",,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Yobel%20Autolight&query_place_id=ChIJbXIMswbpaC4RwfyHs4DmvVY","Toko Reparasi Lampu"
"spare part motor yamaha borriespart","4.8","110","Jl. Sekelimus Tengah No.35","Kota Bandung","Jawa Barat","ID","https://shopee.co.id/borriespart","+62 821-2185-5869","Toko Suku Cadang Motor",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=spare%20part%20motor%20yamaha%20borriespart&query_place_id=ChIJQXad14npaC4R9fa89oeYgiI","Toko Suku Cadang Motor"
"WS CUSTOM","3.4","5","Jl. Karapitan No.19","Kota Bandung","Jawa Barat","ID",,"","Bengkel Bongkar Pasang Mesin",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=WS%20CUSTOM&query_place_id=ChIJ5VRlYsrnaC4Rnon0XZhuAk4","Bengkel Bongkar Pasang Mesin"
"Bobok knalpot custom murah holic","4.6","174","belakang RS Immanuel, Jl. Leuwi Panjang","Kota Bandung","Jawa Barat","ID",,"+62 852-2225-8026","Bengkel Sepeda Motor",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Bobok%20knalpot%20custom%20murah%20holic&query_place_id=ChIJ4TyG1a7paC4R37Zgn2lpoBM","Bengkel Sepeda Motor"
"Kitchen Centre","4.9","34","Jl. Raya Cijerah No.67","Kota Bandung","Jawa Barat","ID","http://heylink.me/%20kitchen67","+62 857-9337-4090","Toko Alat Dapur",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Kitchen%20Centre&query_place_id=ChIJhz--zPzlaC4RshPf0w-LbDk","Toko Alat Dapur"
"Service Radiator jaya abadi","4.7","20","Jl. Soekarno-Hatta No.56","Kota Bandung","Jawa Barat","ID",,"","Bengkel Mobil",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Service%20Radiator%20jaya%20abadi&query_place_id=ChIJ9e5VWgfmaC4RQbIaARLNbEU","Bengkel Mobil"
"DSaksesoris ( speedometer servis )","4.9","53","3JVQ+WV7, Jl. Lemah Neundeut I, RT.01/rw07","Kota Bandung","Jawa Barat","ID",,"+62 851-8576-9312","Bengkel Sepeda Motor",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=DSaksesoris%20(%20speedometer%20servis%20)&query_place_id=ChIJ7b2Amm3naC4R-dD7kvKoZT8","Bengkel Sepeda Motor"
"CV ASIA PITSTOP JAYA / cat oven-body repair-detailing-coating","4.4","112","Jl. Holis No.248","Kota Bandung","Jawa Barat","ID","https://instagram.com/pitstop_bodywork?utm_medium=copy_link","+62 22 6021621","Bengkel Mobil",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=CV%20ASIA%20PITSTOP%20JAYA%20%2F%20cat%20oven-body%20repair-detailing-coating&query_place_id=ChIJeRfh5v_laC4Roemg7Urnvk0","Bengkel Mobil"
"Vertical Motorsport - Servis/Service Repair Repaint Press Velg Mobil Bandung","4.6","256","Jl. Cikawao No.41","Kota Bandung","Jawa Barat","ID","https://www.instagram.com/verticalworksbdg?igsh=MWE4aHJ2eXpxdzh0ag==","+62 812-1122-6060","Toko Pelek","Toko Mesin Mobil","Gudang Mobil","Layanan reparasi","Toko Ban","Jasa Balancing Roda",,,,,"https://www.google.com/maps/search/?api=1&query=Vertical%20Motorsport%20-%20Servis%2FService%20Repair%20Repaint%20Press%20Velg%20Mobil%20Bandung&query_place_id=ChIJtRUe_SnmaC4RLdiOWQF3dZQ","Toko Pelek"
"Black Jok Motor Variasi Custom","4.6","27","Gg. Sayuran No.31, RT.001rw002","Kota Bandung","Jawa Barat","ID",,"+62 895-0867-1799","Bengkel Jok Kursi Mobil",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Black%20Jok%20Motor%20Variasi%20Custom&query_place_id=ChIJ7RL-TcLpaC4RYcXeZhCRj_c","Bengkel Jok Kursi Mobil"
"Mb clasic 86 sparepart & aksesori","4.2","81","Jl. Rajamantri Wetan","Kota Bandung","Jawa Barat","ID",,"+62 819-3125-2429","Bengkel Sepeda Motor",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Mb%20clasic%2086%20sparepart%20%26%20aksesori&query_place_id=ChIJ-8PbAjLpaC4ROpQg_FhPZTY","Bengkel Sepeda Motor"
"YOONG MOTOR BANDUNG - SPD x AUTONETCARE x LUMENS","5","10","Jl. Kiara Sari Utama I Jl. Margacinta No.24A","Kota Bandung","Jawa Barat","ID","https://powerplus.id/","+62 813-1777-3044","Bengkel Mesin",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=YOONG%20MOTOR%20BANDUNG%20-%20SPD%20x%20AUTONETCARE%20x%20LUMENS&query_place_id=ChIJZfj_jJbpaC4R5ciS7IdapqY","Bengkel Mesin"
"Bengkel Ketok Magic ADI Sedio Utomo","4.6","22","Jl. Soekarno Hatta (dpn, Jl. Ps. Induk Caringin","Kota Bandung","Jawa Barat","ID","https://sites.google.com/view/jualbelihp24jam/halaman-muka","+62 813-2054-3538","Bengkel Mobil",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Bengkel%20Ketok%20Magic%20ADI%20Sedio%20Utomo&query_place_id=ChIJEwukVLDoaC4ReRhqUtp0UWw","Bengkel Mobil"
"ZC Distromotive INC ZCD","4.4","55","Jl. Burangrang No.43","Kota Bandung","Jawa Barat","ID","https://www.instagram.com/zcdistromotive/?hl=en","+62 818-216-226","Bengkel Mobil","Bengkel Mobil Antik","Toko Aksesori Mobil","Pemasok Decal","Toko Reparasi Lampu","Toko Motorsport","Pabrik stiker",,,,"https://www.google.com/maps/search/?api=1&query=ZC%20Distromotive%20INC%20ZCD&query_place_id=ChIJ6f4DXHvmaC4RIQY7lyoclw4","Bengkel Mobil"
"Bengkel Custom","5","5","3J6H+5CP, Jl. Sekar Gambir I","Kota Bandung","Jawa Barat","ID",,"+62 821-2253-2011","Kantor Perusahaan",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Bengkel%20Custom&query_place_id=ChIJaTpjkWToaC4RU8fqHmcu3WU","Kantor Perusahaan"
"BENZ Custom","4.8","4","3JJG+F63, Jl. Kembang Sapatu","Kota Bandung","Jawa Barat","ID",,"+62 818-0933-3309","Bengkel Bongkar Pasang Mesin",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=BENZ%20Custom&query_place_id=ChIJMVFjRlXnaC4RlLT44RO-T3Q","Bengkel Bongkar Pasang Mesin"
"Bacip Moto Shop","4.8","772","Jl. Kebon Jati No.214/216","Kota Bandung","Jawa Barat","ID","https://www.instagram.com/bacipmotoshop/","+62 811-2002-773","Bengkel Sepeda Motor",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Bacip%20Moto%20Shop&query_place_id=ChIJOZeXZLLoaC4RClZfJPajRxo","Bengkel Sepeda Motor"
"SPD Bandung - Custom & Service Speedometer Mobil","5","368","Jl. Kiara Sari Utama I No.24","Kota Bandung","Jawa Barat","ID","http://spdspeedometer.com/","+62 813-1777-3044","Bengkel Mobil","Toko Aksesori Mobil","Layanan reparasi",,,,,,,,"https://www.google.com/maps/search/?api=1&query=SPD%20Bandung%20-%20Custom%20%26%20Service%20Speedometer%20Mobil&query_place_id=ChIJPanSckfpaC4RjmvXXnp1QRI","Bengkel Mobil"
"BIG ROAD 43 Bengkel Modifikasi Moge SM V16 250cc","5","4","Jl. Raya Derwati No.43a","Kota Bandung","Jawa Barat","ID",,"+62 812-8954-2999","Bengkel Motor Elektrik",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=BIG%20ROAD%2043%20Bengkel%20Modifikasi%20Moge%20SM%20V16%20250cc&query_place_id=ChIJkfX6uanDaC4RlCvgwREUAJI","Bengkel Motor Elektrik"
"AZKO Batununggal Bandung","4.8","323","Jl. Batununggal Indah IV No.1-3, RT.08/RW.01","Kota Bandung","Jawa Barat","ID","https://www.ruparupa.com/store/bandung---azko-batununggal?utm_source=google&utm_medium=gmb&utm_campaign=azko_store","+62 855-1500-582","Toko Perlengkapan Rumah",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=AZKO%20Batununggal%20Bandung&query_place_id=ChIJxWUSQIDpaC4RUPp-q2f2iPY","Toko Perlengkapan Rumah"
"Sejati Food Service (Toko Sejati)","4.3","1808","Jl. Suniaraja No.120","Kota Bandung","Jawa Barat","ID",,"+62 22 4201760","Toko Perlengkapan Restoran","Toko Kelontong Asia","Perlengkapan Membuat Roti","Distributor minuman","Pemasok Produk Makanan","Toko Daging Premium","Toko Kelontong India","Toko makanan grosir",,,"https://www.google.com/maps/search/?api=1&query=Sejati%20Food%20Service%20(Toko%20Sejati)&query_place_id=ChIJ50xfgTzmaC4RwS0wOf3ETvY","Toko Perlengkapan Restoran"
"Asep Tumbak ( Bubut, Las, Matras autopart )","5","5",,"Kota Bandung","Jawa Barat","ID",,"","Bengkel Bubut",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Asep%20Tumbak%20(%20Bubut%2C%20Las%2C%20Matras%20autopart%20)&query_place_id=ChIJNZ9OrILpaC4RGXfMBmgOews","Bengkel Bubut"
"Klinik Utama Elim","3.7","230","Jl. Sudirman No.190","Kota Bandung","Jawa Barat","ID",,"+62 22 6029696","Klinik Medis","Dokter Gigi",,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Klinik%20Utama%20Elim&query_place_id=ChIJJVRPbRjmaC4RPRc3Gt7X3Aw","Klinik Medis"
"PANGLIMA CUSTOM BENGKEL MOTOR & BUBUT CVT","5","25","3HHR+366, Jl. Pagarsih","Kota Bandung","Jawa Barat","ID","http://shopee.co.id/panglimacustom","+62 817-622-724","Bengkel Sepeda Motor",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=PANGLIMA%20CUSTOM%20BENGKEL%20MOTOR%20%26%20BUBUT%20CVT&query_place_id=ChIJhaQ3TwDnaC4RLqzXRqaudgM","Bengkel Sepeda Motor"
"MY DENTAL CLINIC","4.9","304","My Dental Clinic, Jl. L. L. R.E. Martadinata No.12 Lt M","Kota Bandung","Jawa Barat","ID","http://mydentalclinicbandung.com/","+62 812-2107-794","Klinik Gigi",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=MY%20DENTAL%20CLINIC&query_place_id=ChIJt94-AUjmaC4Rq4OWmwFQkA4","Klinik Gigi"
"Habemotor","4.3","142","Jl. Raya Kopo No.378","Kota Bandung","Jawa Barat","ID","https://linktr.ee/habemotor","+62 878-2587-5461","Bengkel Sepeda Motor",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Habemotor&query_place_id=ChIJKXcuWorpaC4R0YyGlP5lEtc","Bengkel Sepeda Motor"
"L J M racing clinik","4.4","34","Alamat baru, Jl. Cibodas Raya No.36, RT.1/RW.6","Kota Bandung","Jawa Barat","ID",,"+62 812-2459-451","Bengkel Sepeda Motor",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=L%20J%20M%20racing%20clinik&query_place_id=ChIJeQMEXw_haC4ROvAhi7E8Ym8","Bengkel Sepeda Motor"
"RK motor Bengkel Motor","4.9","18","Jl. Kawaluyaan","Kota Bandung","Jawa Barat","ID",,"+62 882-2432-6779","Bengkel Sepeda Motor",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=RK%20motor%20Bengkel%20Motor&query_place_id=ChIJoSgt6HTpaC4RPb5bpo2IxFo","Bengkel Sepeda Motor"
"Klinik Gigi Bandung - FDC Bandung Paskal","4.9","14700","Jl. Kebon Kawung No.2","Kota Bandung","Jawa Barat","ID","https://fdcdentalclinic.co.id/lokasi/fdc-bandung","+62 811-1220-5818","Klinik Gigi","Dokter Gigi Kosmetik","Dokter Gigi","Ortodontis","Dokter Gigi Anak","Periodontis",,,,,"https://www.google.com/maps/search/?api=1&query=Klinik%20Gigi%20Bandung%20-%20FDC%20Bandung%20Paskal&query_place_id=ChIJ64QVTjbnaC4R5r_OM2xy1Mk","Klinik Gigi"
"Eiji Dental Specialist by drg Sheena Lionie Sp.KG (Konservasi Gigi) & drg Hendri Pribadi Sp.Ort (Ortodontis)","5","232","Jl. Mekar Puspita No.41A","Kota Bandung","Jawa Barat","ID","https://www.instagram.com/eijidentalspecialist?igsh=MWh2NmN2YWxscGdieQ%3D%3D&utm_source=qr","+62 811-8886-0040","Ahli Endodontologi","Klinik Gigi","Dokter Gigi","Ortodontis",,,,,,,"https://www.google.com/maps/search/?api=1&query=Eiji%20Dental%20Specialist%20by%20drg%20Sheena%20Lionie%20Sp.KG%20(Konservasi%20Gigi)%20%26%20drg%20Hendri%20Pribadi%20Sp.Ort%20(Ortodontis)&query_place_id=ChIJ1QT_bZbpaC4RaPCUmOMIOYo","Ahli Endodontologi"
"PT. Pramtama Surya Perkasa Mandiri","4.7","190","JL. A. Yani No. 296 - West Java IBCC-Istana Building Commodities Center Blok C2 No. 6, 12a, 40261","Kota Bandung","Jawa Barat","ID","https://www.tokopedia.com/butiklampu","+62 899-0520-000","Toko Elektronik","Jasa Instalasi Listrik","Toko Alat Listrik","Grosir produk kelistrikan","Toko Lampu",,,,,,"https://www.google.com/maps/search/?api=1&query=PT.%20Pramtama%20Surya%20Perkasa%20Mandiri&query_place_id=ChIJc-dAY8XnaC4RH_Mb0q0ohZ0","Toko Elektronik"
"Mc Glow klinik pratama","4.7","81","Komplek Cibaduyut Permai, Jl. Borobudur No.1","Kota Bandung","Jawa Barat","ID",,"+62 858-7878-7863","Dokter",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Mc%20Glow%20klinik%20pratama&query_place_id=ChIJHWwNnkfpaC4R7sUFbTApFo0","Dokter"
"Sinarmaju Electronics","4.5","834","Jl. Sudirman No.451","Kota Bandung","Jawa Barat","ID","http://www.sinarmaju.co.id/","+62 877-0870-8128","Toko Elektronik","Toko Alat Dapur",,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Sinarmaju%20Electronics&query_place_id=ChIJm-lPhxrmaC4RqE4t0UKENzI","Toko Elektronik"
"Logos Variasi Motor","2.7","375","Jl. Pungkur No.178","Kota Bandung","Jawa Barat","ID",,"+62 812-1064-9029","Toko Suku Cadang Motor",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Logos%20Variasi%20Motor&query_place_id=ChIJqZ_3BYPoaC4RrJD7CEof5Nk","Toko Suku Cadang Motor"
"MSCGARAGE35","5","5","Jl.terusan pesantren cipagalo No 35, RT.03/RW.11","Kota Bandung","Jawa Barat","ID",,"+62 896-9912-9682","Bengkel Sepeda Motor",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=MSCGARAGE35&query_place_id=ChIJ79V2CQDdaC4RAUfxCHmNJRI","Bengkel Sepeda Motor"
"Klinik Pratama ADADOKTERGIGI - Cabang Cikutra Bandung","5","11","Jl. Cikutra Barat Ruko 3 No.34, RT.06/RW.12","Kota Bandung","Jawa Barat","ID","https://instagram.com/adadoktergigi","+62 887-2039-145","Dokter Gigi",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Klinik%20Pratama%20ADADOKTERGIGI%20-%20Cabang%20Cikutra%20Bandung&query_place_id=ChIJO8uF5YnnaC4RrU16uZXIsUU","Dokter Gigi"
"D'Gigi Dental Clinic (Gigi Priority)","4.6","107","No Jl. Anggrek No.36","Kota Bandung","Jawa Barat","ID",,"+62 811-2146-161","Klinik Gigi","Dokter Gigi Kosmetik","Dokter Gigi","Dokter Bedah Mulut",,,,,,,"https://www.google.com/maps/search/?api=1&query=D'Gigi%20Dental%20Clinic%20(Gigi%20Priority)&query_place_id=ChIJDRjtyc7naC4RQ4TI9v6yqB4","Klinik Gigi"
"CUSTOM MOTOR PREMIUM GARAGE","3.7","3","Jl. Pagarsih No.88","Kota Bandung","Jawa Barat","ID",,"+62 822-1037-5068","Bengkel Sepeda Motor",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=CUSTOM%20MOTOR%20PREMIUM%20GARAGE&query_place_id=ChIJ9_Cy3-bnaC4R2fV_cJsUKOY","Bengkel Sepeda Motor"
"DMR custom","4.4","48","Jl. Babakan Sari No.108","Kota Bandung","Jawa Barat","ID",,"+62 897-7193-308","Bengkel Motor Elektrik",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=DMR%20custom&query_place_id=ChIJZaW0veLnaC4RlYpnIMjJJws","Bengkel Motor Elektrik"
"A4 custom motorcycles","3.4","31","jl.terusan pasirkoja babakan irigasi, Gg. Remaja VIII, RT.11 rw02/RW.no.20","Kota Bandung","Jawa Barat","ID",,"","Bengkel Sepeda Motor","Bengkel Tune Up","Bengkel Mesin","Montir","Dealer Kendaraan Bermotor","Dealer Sepeda Motor","Toko Sepeda Motor",,,,"https://www.google.com/maps/search/?api=1&query=A4%20custom%20motorcycles&query_place_id=ChIJ3_nF4h3maC4RXyB8B1Mt3-M","Bengkel Sepeda Motor"
"99 Custom Choppers / Garage 99 Custom","4.6","159","Jl. Astana Anyar No.251","Kota Bandung","Jawa Barat","ID","http://www.facebook.com/99customchoppers","+62 838-2900-3006","Toko Sepeda Motor","Bengkel Sepeda Motor",,,,,,,,,"https://www.google.com/maps/search/?api=1&query=99%20Custom%20Choppers%20%2F%20Garage%2099%20Custom&query_place_id=ChIJY0bm04XoaC4REmXbxxWTsN4","Toko Sepeda Motor"
"Dokter Gigi (Spesialis Gigi Anak) drg. Diah Prastuti Warastri, SpKGA","3","6","Jl. Denki No.20","Kota Bandung","Jawa Barat","ID",,"+62 821-2009-9649","Klinik Gigi",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Dokter%20Gigi%20(Spesialis%20Gigi%20Anak)%20drg.%20Diah%20Prastuti%20Warastri%2C%20SpKGA&query_place_id=ChIJ6c8Zf43oaC4RQO16gyVq5FQ","Klinik Gigi"
"Grosir Elektronik123","4.5","486","3H6F+7P9","Kota Bandung","Jawa Barat","ID",,"+62 812-2200-0768","Toko Elektronik",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Grosir%20Elektronik123&query_place_id=ChIJ4_-z5LbpaC4RSg47FiHNs3Q","Toko Elektronik"
"Modif Motor","5","1","2JW6+P63, Gg. Ciseureuh VI, RW.05","Kota Bandung","Jawa Barat","ID",,"","Bengkel Sepeda Motor",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Modif%20Motor&query_place_id=ChIJicgltLbpaC4RRTBpgAu1kTY","Bengkel Sepeda Motor"
"Audy Dental Bandung Gatsu | Klinik Dokter Gigi Spesialis","4.9","4593","Jl. Gatot Subroto No.47A","Kota Bandung","Jawa Barat","ID","http://www.audydental.com/","+62 22 87327952","Klinik Gigi","Dokter Gigi Kosmetik","Dokter Gigi","Ahli Endodontologi","Dokter Bedah Mulut","Ortodontis","Dokter Gigi Anak","Periodontis","Spesialis Prostodonsia","Layanan pemutihan gigi","https://www.google.com/maps/search/?api=1&query=Audy%20Dental%20Bandung%20Gatsu%20%7C%20Klinik%20Dokter%20Gigi%20Spesialis&query_place_id=ChIJcf2EhKznaC4RMoRyDKWnsAs","Klinik Gigi"
"CENTRAL ALAT KESEHATAN","5","1",,,,,,"",,,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=CENTRAL%20ALAT%20KESEHATAN&query_place_id=ChIJkQeT1mLoaC4RnAkHQe70_zY",
"Gihon Variasi Bandung","4.3","6","Jl. Katapang Kaler No.3/9","Kota Bandung","Jawa Barat","ID",,"+62 852-9500-4205","Bengkel Sepeda Motor",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Gihon%20Variasi%20Bandung&query_place_id=ChIJlwC3xizmaC4RMEKYi_ReAG0","Bengkel Sepeda Motor"
"Yobel Variasi Motor","4.4","14","Jl. Katapang Kaler No.8","Kota Bandung","Jawa Barat","ID",,"+62 817-9254-787","Bengkel Sepeda Motor",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Yobel%20Variasi%20Motor&query_place_id=ChIJRfe_qQ7naC4RsRhzGKc4qmg","Bengkel Sepeda Motor"
"OMDC DENTAL & OMDC KIDZ DENTAL BANDUNG","5","425","Jl. Cimanuk No.2","Kota Bandung","Jawa Barat","ID","http://wa.me/+6281288835560","+62 812-900-900","Klinik Gigi",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=OMDC%20DENTAL%20%26%20OMDC%20KIDZ%20DENTAL%20BANDUNG&query_place_id=ChIJi-ATnEnnaC4RDYTrzlWuvXI","Klinik Gigi"
"Zoomin Clinic By Banteng Dental","4.9","688","Jl. K.H. Ahmad Dahlan No.76","Kota Bandung","Jawa Barat","ID","https://wa.me/6287821735662","+62 878-2173-5662","Klinik Gigi",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Zoomin%20Clinic%20By%20Banteng%20Dental&query_place_id=ChIJrQJrwn3oaC4RXNr2s7fo1mc","Klinik Gigi"
"RS27motoshop - variasi motor","4.5","44","Jl. Sriwijaya No.111","Kota Bandung","Jawa Barat","ID",,"+62 812-2279-7172","Toko Suku Cadang Motor","Bengkel Sepeda Motor",,,,,,,,,"https://www.google.com/maps/search/?api=1&query=RS27motoshop%20-%20variasi%20motor&query_place_id=ChIJSVvkdsLoaC4RCfKpkBev2io","Toko Suku Cadang Motor"
"Praktik dr.Atti Semiati Semaun. MM& drg.Ibnu Suryatmojo., SpKG., M.KG","4.6","9","Jl. Suryalaya IV No.23","Kota Bandung","Jawa Barat","ID",,"+62 877-1719-1036","Dokter Gigi",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Praktik%20dr.Atti%20Semiati%20Semaun.%20MM%26%20drg.Ibnu%20Suryatmojo.%2C%20SpKG.%2C%20M.KG&query_place_id=ChIJkWS4BgDpaC4RyLScSwS9X2s","Dokter Gigi"
"DOME MODIFIED","4.5","18","Jl. Lengkong Kecil No.42","Kota Bandung","Jawa Barat","ID",,"+62 812-1439-2333","Bengkel Sepeda Motor",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=DOME%20MODIFIED&query_place_id=ChIJY3jqk4PoaC4RS1ypwYeiTuE","Bengkel Sepeda Motor"
"Prophet Custom Powder Coating","4.6","34","Jl. Leuwi Panjang No.165","Kota Bandung","Jawa Barat","ID",,"+62 878-2266-4100","Bengkel Motor Elektrik",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Prophet%20Custom%20Powder%20Coating&query_place_id=ChIJ69A9Xb7oaC4RW9_LSDbHo0Q","Bengkel Motor Elektrik"
"Molars Dental Aesthetics PASKAL - DOKTER GIGI BANDUNG","4.9","1542","No. 25-27, Jl. Pasir Kaliki No.A-46","Kota Bandung","Jawa Barat","ID","http://www.molars.id/","+62 22 86060629","Klinik Gigi","Dokter Gigi Kosmetik","Ortodontis","Layanan pemutihan gigi",,,,,,,"https://www.google.com/maps/search/?api=1&query=Molars%20Dental%20Aesthetics%20PASKAL%20-%20DOKTER%20GIGI%20BANDUNG&query_place_id=ChIJaTffNxbmaC4R2fi6wApdPt8","Klinik Gigi"
"Dokter Gigi Bandung - EDental","5","429","Jl. Sarirasa No.2","Kota Bandung","Jawa Barat","ID","http://www.edental.id/","+62 812-8836-4747","Dokter Gigi",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Dokter%20Gigi%20Bandung%20-%20EDental&query_place_id=ChIJ_zNrI37naC4RgtJGolyhWUM","Dokter Gigi"
